#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.46
59.78;200;200;0;53.29;0;59.78;0;0.47
119.67;200;200;0;74.88;0;116.42;0;0.54
179.95;200;200;0;89.01;0;169.96;0;0.46
239.68;200;200;0;111.22;0;200.97;0;0.54
299.61;200;200;0;122.43;0;252.52;0;0.49
359.75;200;200;0;145.46;0;267.99;0;0.52
419.98;200;200;0;175.47;0;325.42;0;0.44
479.7;200;200;0;177.64;0;408.37;0;0.47
539.86;200;200;0;183.2;0;500.04;0;0.59
599.97;200;200;0;184.5;0;496.36;0;0.51
659.92;200;200;0;191.76;0;509.82;0;0.56
719.75;200;200;0;204.79;0;495.25;0;0.49
779.64;200;200;0;235;0;570.11;0;0.43
839.95;200;200;0;253.14;0;666.33;0;0.6
899.87;200;200;0;260.6;0;707.42;0;0.61
959.66;200;186;0;301.83;0;726.25;0;0.55
1019.59;200;173;0;314.18;0;772.66;0;0.52
1079.99;200;156;0;299.52;0;736.21;0;0.55
1139.76;200;175;0;322.13;0;872.06;0;0.55
1199.89;200;164;0;285.64;0;791.03;0;0.58
1259.69;200;141;0;273.67;0;1051.58;0;0.49
1319.59;200;130;0;314.09;0;1045.58;0;0.5
1379.71;200;108;0;308.65;0;1050.03;0;0.58
1439.98;200;91;0;314.88;0;1140.76;0;0.5
1499.68;200;82;0;257.18;0;1051.13;0;0.52
1559.99;200;66;0;289.26;0;1302.19;0;0.56
1619.89;200;62;0;314.06;0;1258.19;0;0.6
1679.86;200;45;0;327.87;0;1341.04;0;0.57
1739.75;200;25;0;319.13;0;1522.56;0;0.63
1799.99;200;19;0;348.45;0;1632.11;0;0.62
