#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;99.31;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.78;99.31;0.1;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.67;99.31;0.11;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.95;99.31;0.23;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.68;99.31;0.28;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.61;99.31;0.3;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.75;99.31;0.33;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.98;99.31;0.36;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.7;99.31;0.39;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.86;99.31;0.42;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
599.97;99.08;0.46;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.92;98.71;0.48;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
719.75;98.5;0.51;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
779.64;98.39;0.53;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
839.95;98.35;0.56;PP/0.03,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
899.87;98.35;0.59;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
959.66;98.35;0.61;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1019.59;98.35;0.64;PP/0.03,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1079.99;98.3;0.68;PP/0.03,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1139.76;98.09;0.7;PP/0.04,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1199.89;98.06;0.72;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1259.69;98.06;0.74;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1319.59;98.06;0.77;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1379.71;98.06;0.79;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.98;98.06;0.82;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1499.68;98.06;0.84;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1559.99;97.94;0.86;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1619.89;97.83;0.88;PP/0.05,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1679.86;97.83;0.9;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.75;97.83;0.92;PP/0.06,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1799.99;97.83;0.95;PP/0.06,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
