#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.34
59.98;200;200;0;55.19;0;59.98;0;0.33
119.9;200;200;0;88.18;0;117.43;0;0.39
179.91;200;200;0;112.75;0;168.59;0;0.39
239.84;200;200;0;146.67;0;213.07;0;0.35
299.71;200;200;0;190.04;0;275.84;0;0.37
359.96;200;200;0;178.87;0;301.45;0;0.36
419.98;200;200;0;187.33;0;334.35;0;0.46
479.84;200;200;0;225.99;0;407.52;0;0.44
539.93;200;200;0;259.56;0;450.02;0;0.44
599.71;200;200;0;291.16;0;475.76;0;0.34
659.99;200;200;0;328.83;0;544.78;0;0.4
719.75;200;200;0;339.61;0;565.74;0;0.39
779.98;200;200;0;337.21;0;579.41;0;0.44
839.85;200;200;0;375.89;0;697.28;0;0.42
899.99;200;200;0;387.82;0;765.57;0;0.39
959.85;200;200;0;386.34;0;757.32;0;0.41
1019.88;200;200;0;377.73;0;737.67;0;0.53
1079.97;200;200;0;389.05;0;857.89;0;0.43
1139.98;200;200;0;421.39;0;882.03;0;0.43
1199.88;200;200;0;398.14;0;995.99;0;0.46
1259.97;200;200;0;391.32;0;1090.55;0;0.49
1319.88;200;200;0;374.77;0;1060.18;0;0.54
1379.88;200;200;0;406.27;0;1124.77;0;0.54
1439.81;200;199;0;384.49;0;1166.55;0;0.58
1499.99;200;189;0;369.09;0;1158.68;0;0.61
1559.68;200;182;0;404.31;0;1249.16;0;0.6
1619.91;200;176;0;409.83;0;1271.29;0;0.63
1679.85;200;160;0;422.62;0;1259.79;0;0.6
1739.89;200;146;0;441.59;0;1267.7;0;0.59
1799.91;200;137;0;467.25;0;1421.85;0;0.61
