Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;186;129;40;19.020803570416312;235.54687565344042;4.04444444444448;71.67917026312773;4.65;1085.906211812002;1800
OutputStation1;35.50;9.50;193;141;39;20.192757800778143;156.58512315272907;4.143333333332976;58.90685424949254;4.948717948717949;1064.5273738404362;1800
OutputStation2;0.50;6.50;216;155;35;25.375588123635367;164.75726873475418;4.289444444444371;63.27157287525392;6.171428571428572;970.0050215787544;1800
