#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.95;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
119.81;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
179.89;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.69;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
299.78;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
359.88;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
419.73;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
479.96;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
539.97;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
599.9;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
659.87;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
719.77;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
779.72;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.58;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.62;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.79;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1019.94;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1079.81;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1139.81;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.94;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1259.85;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1319.98;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1379.93;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1439.91;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1499.68;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1559.83;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.76;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1679.59;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1739.77;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1799.66;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
