#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.68;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.9;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
179.82;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.72;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
299.98;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.97;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.95;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
479.7;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.64;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
599.97;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
659.91;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
719.97;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.99;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
900;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
959.83;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1019.58;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1139.77;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.81;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1259.96;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1319.73;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.94;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1439.89;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1499.93;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1559.83;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.74;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1679.76;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1739.87;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1799.78;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
