#TimeStamp;TripTime;Type
38;23;O
41;23;O
54;31;O
59;27;O
67;17;O
78;25;O
126;18;O
154;11;O
157;15;O
166;16;O
197;18;O
216;21;O
245;20;O
252;12;O
279;14;O
300;23;O
308;28;O
314;22;O
346;17;O
363;24;O
393;26;O
403;26;O
414;21;O
440;28;O
458;15;O
464;23;O
500;16;O
509;18;O
514;19;O
540;14;O
542;23;O
544;21;O
611;24;O
616;21;O
621;17;O
643;14;O
651;16;O
651;36;O
711;19;O
728;31;O
737;7;O
749;15;O
778;12;O
800;12;O
814;11;O
841;27;O
863;26;O
869;22;O
884;19;O
903;10;O
945;27;O
956;19;O
985;16;O
986;21;O
1008;20;O
1016;16;O
1063;15;O
1065;12;O
1067;17;O
1110;23;O
1121;18;O
1125;24;O
1160;19;O
1162;23;O
1188;28;O
1230;30;O
1231;22;O
1240;18;O
1247;23;O
1269;18;O
1308;19;O
1347;70;O
1352;21;O
1353;33;O
1362;25;O
1399;29;O
1406;22;O
1426;18;O
1459;16;O
1466;13;O
1468;7;O
1490;25;O
1490;16;O
1535;36;O
1538;15;O
1554;28;O
1564;12;O
1590;28;O
1597;16;O
1601;15;O
1635;22;O
1642;11;O
1647;30;O
1689;26;O
1689;17;O
1706;30;O
1725;14;O
1729;25;O
1745;14;O
1766;14;O
1772;20;O
1780;21;O
