#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.43;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.73;83;0.88;PP/0.03,TA/0.62,IS/0,PS/0.3,RB/0,OB/0.03,RP/0
119.91;83.41;1.45;PP/0.04,TA/1.14,IS/0,PS/0.74,RB/0,OB/0.03,RP/0
179.99;83.41;1.59;PP/0.05,TA/1.24,IS/0,PS/0.76,RB/0,OB/0.04,RP/0
239.94;84.42;1.76;PP/0.06,TA/1.35,IS/0,PS/0.78,RB/0,OB/0.04,RP/0
299.94;85.05;1.97;PP/0.07,TA/1.49,IS/0,PS/0.82,RB/0,OB/0.05,RP/0
359.96;85.05;2.18;PP/0.08,TA/1.65,IS/0,PS/0.84,RB/0,OB/0.06,RP/0
419.97;85.05;2.29;PP/0.09,TA/1.72,IS/0,PS/0.87,RB/0,OB/0.06,RP/0
479.86;85.6;2.47;PP/0.1,TA/1.84,IS/0,PS/0.9,RB/0,OB/0.07,RP/0
539.91;85.6;2.67;PP/0.11,TA/1.96,IS/0,PS/0.91,RB/0,OB/0.07,RP/0
599.98;86.49;2.84;PP/0.12,TA/2.08,IS/0,PS/0.94,RB/0,OB/0.08,RP/0
659.98;86.89;2.98;PP/0.13,TA/2.16,IS/0,PS/0.96,RB/0,OB/0.09,RP/0
719.72;86.82;3.08;PP/0.14,TA/2.21,IS/0,PS/0.98,RB/0,OB/0.09,RP/0
779.98;86.61;3.17;PP/0.15,TA/2.26,IS/0,PS/1,RB/0,OB/0.09,RP/0
839.83;87.3;3.31;PP/0.16,TA/2.34,IS/0,PS/1.03,RB/0,OB/0.1,RP/0
899.79;88;3.41;PP/0.17,TA/2.39,IS/0,PS/1.05,RB/0,OB/0.11,RP/0
959.74;88;3.49;PP/0.18,TA/2.41,IS/0,PS/1.05,RB/0,OB/0.11,RP/0
1019.82;87.91;3.59;PP/0.18,TA/2.47,IS/0,PS/1.07,RB/0,OB/0.12,RP/0
1079.92;87.96;3.7;PP/0.19,TA/2.53,IS/0,PS/1.08,RB/0,OB/0.12,RP/0
1139.95;88.99;3.81;PP/0.21,TA/2.58,IS/0,PS/1.1,RB/0,OB/0.13,RP/0
1199.97;88.15;3.91;PP/0.21,TA/2.63,IS/0,PS/1.13,RB/0,OB/0.14,RP/0
