#TimeStamp;TripTime;Type
37;22;O
38;13;O
58;11;O
66;10;O
66;12;O
72;21;O
110;22;O
139;14;O
162;25;O
165;29;O
166;17;O
228;18;O
237;29;O
239;33;O
265;24;O
267;25;O
310;23;O
311;13;O
347;25;O
361;27;O
388;20;O
393;33;O
394;31;O
422;18;O
442;11;O
446;19;O
471;21;O
473;13;O
487;13;O
510;14;O
525;13;O
533;20;O
553;16;O
558;24;O
593;23;O
605;15;O
625;20;O
633;30;O
655;20;O
668;30;O
669;12;O
688;18;O
730;31;O
756;22;O
760;22;O
770;43;O
788;21;O
804;14;O
821;20;O
848;21;O
857;16;O
882;29;O
903;23;O
916;11;O
930;19;O
951;23;O
986;14;O
988;13;O
1008;20;O
1026;17;O
1052;18;O
1060;15;O
1078;23;O
1092;22;O
1116;16;O
1123;19;O
1175;26;O
1181;37;O
1187;25;O
1193;19;O
1206;27;O
1230;30;O
1252;20;O
1257;16;O
1275;30;O
1281;15;O
1300;25;O
1325;19;O
1340;17;O
1368;7;O
1376;7;O
1378;20;O
1395;17;O
1421;17;O
1447;13;O
1449;27;O
1469;31;O
1470;25;O
1491;23;O
1505;30;O
1524;18;O
1542;15;O
1573;23;O
1585;18;O
1589;17;O
1593;7;O
1597;45;O
1615;23;O
1653;14;O
1653;22;O
1670;22;O
1688;28;O
1699;32;O
1699;24;O
1718;14;O
1734;14;O
1748;25;O
1766;20;O
1772;19;O
1787;20;O
1791;40;O
