#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;70.73;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.96;76.51;0.19;PP/0,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
119.84;76.51;0.27;PP/0.01,TA/0.2,IS/0,PS/0.12,RB/0,OB/0.01,RP/0
179.81;76.51;0.3;PP/0.01,TA/0.2,IS/0,PS/0.12,RB/0,OB/0.01,RP/0
239.89;76.51;0.32;PP/0.01,TA/0.21,IS/0,PS/0.12,RB/0,OB/0.01,RP/0
299.99;76.51;0.35;PP/0.01,TA/0.22,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
359.93;76.38;0.39;PP/0.01,TA/0.23,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
419.74;76.19;0.42;PP/0.02,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
479.95;76.15;0.45;PP/0.02,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
539.69;76.11;0.47;PP/0.02,TA/0.26,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
599.97;76.11;0.5;PP/0.02,TA/0.27,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
659.73;76.08;0.53;PP/0.03,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
719.64;75.89;0.56;PP/0.03,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
779.89;75.39;0.59;PP/0.03,TA/0.3,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
839.94;75.34;0.62;PP/0.03,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
900;75.34;0.65;PP/0.04,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
959.69;75.34;0.68;PP/0.04,TA/0.32,IS/0,PS/0.16,RB/0,OB/0.04,RP/0
1019.92;75.34;0.7;PP/0.04,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.04,RP/0
1079.96;74.89;0.73;PP/0.04,TA/0.33,IS/0,PS/0.16,RB/0,OB/0.04,RP/0
1139.99;74.63;0.75;PP/0.04,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1199.98;74.61;0.77;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1259.89;74.59;0.79;PP/0.05,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1319.59;74.59;0.82;PP/0.05,TA/0.35,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
1379.99;74.58;0.84;PP/0.05,TA/0.36,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
1439.72;74.58;0.87;PP/0.06,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1499.82;74.58;0.89;PP/0.06,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1559.92;74.58;0.92;PP/0.06,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1619.78;74.58;0.94;PP/0.07,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1679.97;74.41;0.96;PP/0.07,TA/0.39,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1739.69;74.27;0.98;PP/0.07,TA/0.39,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1799.84;74.19;1;PP/0.07,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
