#TimeStamp;Bot;Pod;OutputStation
42.47;3;16;2
45.54;4;9;0
46.74;3;16;2
50.87;3;16;2
54.89;3;16;2
58.93;3;16;2
63.29;3;16;2
64.6;0;5;1
67.71;3;16;2
68.8;0;5;1
71.89;3;16;2
72.88;0;5;1
73.3;2;47;0
76.31;3;16;2
77.3;0;5;1
77.55;2;47;0
80.51;3;16;2
81.55;2;47;0
81.55;0;5;1
85.99;2;47;0
85.99;0;5;1
87.89;1;10;2
90.01;0;5;1
90.41;2;47;0
91.94;1;10;2
94.41;0;5;1
95.75;1;10;2
98.69;0;5;1
102.73;0;5;1
106.85;0;5;1
114.84;5;17;1
116.48;4;51;0
118.88;5;17;1
120.55;4;51;0
122.89;5;17;1
124.74;4;51;0
126.97;5;17;1
128.59;4;51;0
131.39;5;17;1
132.93;4;51;0
135.36;5;17;1
137.35;4;51;0
139.44;5;17;1
141.44;4;51;0
143.48;5;17;1
145.48;4;51;0
145.99;3;15;2
147.52;5;17;1
149.56;4;51;0
150.22;3;15;2
151.57;5;17;1
153.6;4;51;0
154.64;3;15;2
155.61;5;17;1
159.07;3;15;2
159.66;5;17;1
163.28;3;15;2
163.75;5;17;1
167.7;3;15;2
167.78;2;50;0
167.87;5;17;1
171.83;2;50;0
174.31;1;27;2
175.67;0;9;1
175.89;2;50;0
178.5;1;27;2
179.81;0;9;1
180.34;2;50;0
182.42;1;27;2
183.89;0;9;1
184.38;2;50;0
186.54;1;27;2
188;0;9;1
188.54;2;50;0
191.72;0;9;1
192.59;2;50;0
196.04;0;9;1
200.09;0;9;1
204.13;0;9;1
208.18;0;9;1
212.22;0;9;1
216.27;0;9;1
220.31;0;9;1
224.36;0;9;1
228.42;0;9;1
232.42;0;9;1
236.54;0;9;1
240.58;0;9;1
243.05;3;46;2
245;0;9;1
245.79;4;0;0
247.14;3;46;2
249.05;0;9;1
250.08;4;0;0
251.57;3;46;2
254.18;4;0;0
255.54;3;46;2
255.61;5;3;1
258.12;4;0;0
259.61;3;46;2
259.66;5;3;1
263.66;5;3;1
263.66;3;46;2
267.49;5;3;1
267.7;3;46;2
271.68;5;3;1
272.12;2;27;0
272.12;3;46;2
275.34;5;3;1
276.14;3;46;2
276.25;2;27;0
279.72;5;3;1
280.5;2;27;0
283.34;1;35;2
283.77;5;3;1
284.66;2;27;0
287.53;1;35;2
287.81;5;3;1
288.71;2;27;0
291.51;1;35;2
291.85;5;3;1
295.57;1;35;2
295.9;5;3;1
299.62;1;35;2
299.94;5;3;1
303.66;1;35;2
303.99;5;3;1
307.71;1;35;2
308.03;5;3;1
317.14;0;26;1
318.44;4;4;0
321.22;0;26;1
322.51;4;4;0
324.98;0;26;1
326.86;4;4;0
328.95;0;26;1
330.9;4;4;0
334.98;4;4;0
339.19;4;4;0
343.27;4;4;0
347.33;4;4;0
351.75;4;4;0
352.59;3;24;2
356.17;4;4;0
356.89;3;24;2
360.22;4;4;0
361.23;3;24;2
364.46;4;4;0
364.93;3;24;2
368.88;3;24;2
371.94;2;46;0
372.87;3;24;2
375.94;2;46;0
376.87;3;24;2
380;2;46;0
381.27;3;24;2
384.04;2;46;0
385.69;3;24;2
388;2;46;0
391.76;2;46;0
393.69;0;38;1
396.09;2;46;0
400.13;2;46;0
400.13;1;59;2
401.24;5;15;1
404.18;2;46;0
404.18;1;59;2
405.29;5;15;1
408.22;1;59;2
