#TimeStamp;TripTime;Type
40;19;O
42;14;O
52;15;O
69;16;O
69;31;O
73;18;O
118;25;O
119;16;O
120;22;O
160;21;O
172;23;O
177;28;O
194;15;O
196;18;O
233;23;O
259;20;O
262;21;O
263;19;O
282;14;O
298;7;O
307;18;O
319;17;O
344;23;O
365;26;O
373;24;O
387;26;O
412;25;O
434;22;O
442;18;O
450;18;O
473;21;O
475;25;O
511;19;O
520;22;O
549;12;O
558;26;O
590;18;O
605;27;O
620;22;O
625;26;O
639;23;O
649;7;O
676;26;O
716;18;O
726;11;O
742;29;O
750;27;O
772;16;O
775;23;O
785;19;O
806;19;O
818;21;O
847;14;O
860;23;O
876;28;O
889;28;O
894;30;O
935;22;O
941;14;O
974;21;O
1002;25;O
1013;31;O
1020;19;O
1026;21;O
1047;18;O
1069;16;O
1100;25;O
1105;23;O
1127;14;O
1158;23;O
1164;23;O
1190;24;O
1207;25;O
1240;26;O
1274;18;O
1294;23;O
1323;67;O
1359;35;O
1364;20;O
1384;14;O
1386;15;O
1404;16;O
1427;25;O
1441;13;O
1449;15;O
1483;20;O
1511;16;O
1525;25;O
1548;25;O
1569;14;O
1581;29;O
1598;23;O
1601;22;O
1606;17;O
1631;19;O
1663;11;O
1663;27;O
1668;22;O
1696;13;O
1715;24;O
1726;16;O
1740;18;O
1761;24;O
1790;22;O
1800;21;O
