#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.01;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.73;83.81;0.85;PP/0.04,TA/0.62,IS/0,PS/0.31,RB/0,OB/0.03,RP/0
119.91;83.88;1.42;PP/0.04,TA/1.13,IS/0,PS/0.74,RB/0,OB/0.03,RP/0
179.99;83.88;1.56;PP/0.05,TA/1.24,IS/0,PS/0.76,RB/0,OB/0.04,RP/0
239.94;84.71;1.75;PP/0.06,TA/1.35,IS/0,PS/0.79,RB/0,OB/0.05,RP/0
299.94;85.02;1.97;PP/0.08,TA/1.5,IS/0,PS/0.83,RB/0,OB/0.06,RP/0
359.96;85.03;2.18;PP/0.08,TA/1.66,IS/0,PS/0.85,RB/0,OB/0.06,RP/0
419.97;85.32;2.29;PP/0.09,TA/1.72,IS/0,PS/0.87,RB/0,OB/0.06,RP/0
479.86;85.32;2.48;PP/0.1,TA/1.86,IS/0,PS/0.91,RB/0,OB/0.07,RP/0
539.91;86.39;2.65;PP/0.12,TA/1.97,IS/0,PS/0.92,RB/0,OB/0.08,RP/0
599.98;86.9;2.83;PP/0.12,TA/2.09,IS/0,PS/0.95,RB/0,OB/0.09,RP/0
659.98;87.37;2.97;PP/0.14,TA/2.17,IS/0,PS/0.97,RB/0,OB/0.09,RP/0
719.72;87.01;3.07;PP/0.15,TA/2.23,IS/0,PS/0.98,RB/0,OB/0.1,RP/0
779.98;87.56;3.17;PP/0.15,TA/2.27,IS/0,PS/1.01,RB/0,OB/0.1,RP/0
839.83;87.55;3.31;PP/0.16,TA/2.35,IS/0,PS/1.03,RB/0.01,OB/0.11,RP/0
899.79;88.08;3.42;PP/0.18,TA/2.39,IS/0,PS/1.05,RB/0.01,OB/0.12,RP/0
959.74;88.79;3.49;PP/0.18,TA/2.41,IS/0,PS/1.06,RB/0.01,OB/0.13,RP/0
1019.82;88.57;3.6;PP/0.19,TA/2.47,IS/0,PS/1.07,RB/0.01,OB/0.14,RP/0
1079.92;88.37;3.7;PP/0.2,TA/2.53,IS/0,PS/1.09,RB/0.01,OB/0.14,RP/0
1139.95;88.87;3.82;PP/0.21,TA/2.58,IS/0,PS/1.11,RB/0.01,OB/0.15,RP/0
1199.97;88.74;3.92;PP/0.22,TA/2.63,IS/0,PS/1.14,RB/0.01,OB/0.15,RP/0
1259.81;88.74;4.02;PP/0.23,TA/2.68,IS/0,PS/1.16,RB/0.01,OB/0.16,RP/0
1319.99;88.74;4.1;PP/0.24,TA/2.71,IS/0,PS/1.17,RB/0.01,OB/0.17,RP/0
1379.96;89.94;4.2;PP/0.25,TA/2.76,IS/0,PS/1.19,RB/0.01,OB/0.17,RP/0
1439.83;89.94;4.29;PP/0.26,TA/2.8,IS/0,PS/1.2,RB/0.01,OB/0.18,RP/0
1499.81;90.59;4.43;PP/0.27,TA/2.87,IS/0,PS/1.22,RB/0.01,OB/0.19,RP/0
1559.63;90.59;4.54;PP/0.28,TA/2.92,IS/0,PS/1.24,RB/0.01,OB/0.2,RP/0
1619.78;91.35;4.65;PP/0.3,TA/2.97,IS/0,PS/1.26,RB/0.01,OB/0.21,RP/0
1679.86;91.24;4.78;PP/0.31,TA/3.05,IS/0,PS/1.29,RB/0.01,OB/0.21,RP/0
1739.89;91.22;4.86;PP/0.32,TA/3.07,IS/0,PS/1.3,RB/0.01,OB/0.22,RP/0
1799.82;91.15;4.95;PP/0.32,TA/3.1,IS/0,PS/1.32,RB/0.01,OB/0.22,RP/0
