#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
119.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
179.95;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
239.79;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
299.78;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
359.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
419.92;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
479.85;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
539.85;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
599.93;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
659.73;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.59;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
779.92;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.64;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.93;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1019.78;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1079.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1139.92;4;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
1199.71;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1259.69;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1319.75;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.76;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1439.69;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1499.86;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1559.91;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1619.65;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1679.73;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1739.93;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1799.75;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
