#TimeStamp;TripTime;Type
26;11;O
30;16;O
32;7;O
43;20;O
45;24;O
53;33;O
59;18;O
79;25;O
83;26;O
97;25;O
117;8;O
159;18;O
162;20;O
216;23;O
232;14;O
240;20;O
282;23;O
306;13;O
356;8;O
357;16;O
384;16;O
432;18;O
446;8;O
455;18;O
470;20;O
515;17;O
516;21;O
569;19;O
581;7;O
609;23;O
612;30;O
629;24;O
678;22;O
690;20;O
719;21;O
740;16;O
750;17;O
854;27;O
877;23;O
901;19;O
913;22;O
958;25;O
962;19;O
1006;18;O
1071;21;O
1092;14;O
1101;22;O
1119;24;O
1177;22;O
1179;25;O
1184;26;O
1247;21;O
1278;31;O
1304;15;O
1341;20;O
1349;20;O
1440;19;O
1453;13;O
1453;14;O
1454;22;O
1494;18;O
1524;21;O
1576;15;O
1600;31;O
1611;20;O
1621;21;O
1673;17;O
1706;20;O
1764;25;O
1769;21;O
