#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
119.97;11;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.71;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
239.89;11;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.88;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
359.92;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.91;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
479.99;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
539.92;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
599.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
659.93;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
719.93;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
779.59;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
839.85;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
899.87;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
959.93;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1019.74;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1079.99;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1139.98;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1199.94;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1260;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1319.77;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1380;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1439.61;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1500;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1559.99;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1619.98;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1679.98;10;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1739.87;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1799.97;4;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
