#TimeStamp;TripTime;Type
29;16;O
30;15;O
35;20;O
42;21;O
48;26;O
49;21;O
73;15;O
73;20;O
81;24;O
85;22;O
88;21;O
119;14;O
137;23;O
143;24;O
157;18;O
176;25;O
186;22;O
203;25;O
214;19;O
236;20;O
257;15;O
268;21;O
313;19;O
357;20;O
366;23;O
379;23;O
407;27;O
411;17;O
425;16;O
431;34;O
453;7;O
498;17;O
512;23;O
528;18;O
534;17;O
552;18;O
598;27;O
614;20;O
645;18;O
660;18;O
680;23;O
692;24;O
700;23;O
730;25;O
740;28;O
744;30;O
746;17;O
771;22;O
785;25;O
816;18;O
824;25;O
842;19;O
872;23;O
909;13;O
924;14;O
979;18;O
1025;19;O
1031;27;O
1045;19;O
1087;23;O
1100;24;O
1144;18;O
1168;18;O
1186;14;O
1213;25;O
1249;7;O
1255;27;O
1268;19;O
1300;23;O
1310;20;O
1319;21;O
1368;23;O
1379;22;O
1421;21;O
1426;28;O
1437;10;O
1443;45;O
1447;21;O
1473;29;O
1518;20;O
1520;23;O
1578;23;O
1579;15;O
1584;32;O
1595;22;O
1659;16;O
1661;20;O
1675;26;O
1715;17;O
1749;22;O
1764;30;O
1774;26;O
1794;23;O
1796;22;O
