#TimeStamp;TripTime;Type
35;19;O
46;10;O
59;26;O
61;17;O
63;12;O
64;16;O
149;21;O
175;20;O
175;20;O
204;17;O
211;24;O
250;30;O
264;27;O
277;20;O
283;20;O
306;18;O
356;26;O
382;20;O
383;18;O
422;31;O
433;31;O
453;27;O
479;25;O
481;17;O
516;21;O
543;20;O
571;24;O
573;26;O
590;24;O
597;15;O
654;28;O
665;22;O
683;24;O
692;33;O
698;22;O
747;21;O
753;20;O
772;16;O
810;23;O
823;22;O
830;23;O
838;10;O
851;36;O
900;22;O
916;22;O
917;30;O
926;25;O
946;33;O
958;13;O
987;22;O
1006;25;O
1022;15;O
1029;13;O
1038;14;O
1077;14;O
1103;15;O
1107;19;O
1114;15;O
1121;33;O
1140;13;O
1158;17;O
1206;19;O
1232;27;O
1235;22;O
1254;13;O
1256;18;O
1309;26;O
1310;23;O
1328;15;O
1334;29;O
1376;22;O
1388;23;O
1411;14;O
1417;13;O
1439;28;O
1456;19;O
1471;23;O
1482;15;O
1486;28;O
1528;24;O
1560;19;O
1564;14;O
1585;25;O
1602;22;O
1615;13;O
1620;37;O
1641;23;O
1668;29;O
1682;11;O
1687;17;O
1697;21;O
1710;21;O
1755;16;O
1769;26;O
1792;21;O
1793;23;O
1798;21;O
