#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
51.91;0;51.91;51.91;-9337.93
56.31;0;56.31;56.31;-9245.15
57.75;2;57.75;57.75;-9696.77
60.34;0;60.34;8.09;-10295.76
62.23;2;62.23;62.23;-9768.29
64.76;0;64.76;12.51;-9778.76
66.58;2;66.58;14.33;-9958.35
69.22;0;69.22;12.85;-11604.59
70.75;2;70.75;12.87;-10359.71
72.05;1;72.05;72.05;-9332.02
73.25;0;73.25;12.75;-11989.06
75.17;2;75.17;12.87;-10430.02
77.67;0;77.67;12.75;-12143.95
79.35;2;79.35;12.64;-11129.53
82.04;0;82.04;12.7;-12334.16
88.42;1;88.42;88.42;-9391.01
92.84;1;92.84;23.5;-9898.52
93.42;0;93.42;93.42;-8806.42
96.96;1;96.96;24.84;-9928.84
97.29;0;97.29;97.29;-9246.52
98.56;2;98.56;98.56;-9595.02
101.02;1;101.02;12.47;-10353.82
102.8;2;102.8;102.8;-9716.15
105.51;1;105.51;12.55;-10384.49
109.53;0;31.72;27.3;-11699.59
109.53;1;109.53;12.52;-10613.82
110.72;2;110.72;31.09;-12312.16
113.57;0;61.32;20.61;-9384.08
113.57;1;31.35;12.28;-10673.73
114.89;2;114.89;17.88;-11928.95
117.81;0;117.81;24.18;-10479.77
117.81;1;117.81;12.1;-10882.38
119.06;2;119.06;20.1;-12213.56
122.17;0;25.16;24.49;-10569.26
122.17;1;122.17;12.41;-10926.24
126.04;0;126.04;16.28;-10897.69
126.04;1;50.83;12.23;-11064.53
130.67;1;130.67;12.81;-11064.86
134.92;1;33.63;12.64;-11099.76
139.32;1;139.32;13;-11109.86
143.3;1;16.98;12.56;-10521.98
144.54;0;144.54;66.73;-10576.4
147.74;1;147.74;12.58;-11103.86
148.71;0;148.71;148.71;-9190.61
155.49;1;155.49;155.49;-9256.79
159.54;1;159.54;159.54;-9258.98
164.16;2;71.2;53.1;-9795.55
169.13;0;70.17;29.66;-9665.39
172.54;2;172.54;172.54;-9665.68
173.54;0;51.27;28.89;-10280.2
176.76;2;176.76;176.76;-9649.44
178.18;0;178.18;29.11;-10375.25
182.6;0;182.6;13.11;-10885.4
186.69;0;186.69;12.82;-11347.33
190.95;0;35.42;12.66;-11754.03
195;0;89.28;12.29;-12019.27
196.88;2;136.38;37.05;-9481.69
200.84;2;200.84;36.61;-10679.3
205.55;2;205.55;32.88;-11100.53
209.8;1;209.8;209.8;-9422.5
209.8;2;121.26;32.93;-11426.46
221.71;2;221.71;102.56;-11262.95
225.85;2;225.85;110.74;-9717.51
227.98;0;227.98;227.98;-9019.03
232.4;0;232.4;106.08;-9430.82
236.64;0;118.78;45.64;-9903.06
244.92;0;95.85;49.88;-10741.94
245.25;1;193;85.67;-9198.37
249.33;0;139.57;27.47;-9747.28
253.56;0;253.56;25.53;-10251.93
257.99;0;257.99;25.55;-10275.97
261.69;1;261.69;16.43;-9929.5
262.3;0;262.3;25.43;-10317.07
266.07;1;135.33;20.66;-10637.1
266.25;0;44.39;21;-10469.39
270.74;0;270.74;21.33;-10580.34
274.69;0;159.58;20.86;-10717.65
279.07;0;114.84;20.82;-11432.51
285.28;1;108.41;75.25;-10746.17
