#TimeStamp;TripTime;Type
25;17;O
32;16;O
39;23;O
42;20;O
48;23;O
53;26;O
72;18;O
73;23;O
75;20;O
81;30;O
174;24;O
217;17;O
239;19;O
247;24;O
287;17;O
327;7;O
434;18;O
468;25;O
495;21;O
518;22;O
579;22;O
597;24;O
608;19;O
640;20;O
715;24;O
724;19;O
746;26;O
753;26;O
774;19;O
776;13;O
822;17;O
837;20;O
927;13;O
930;20;O
944;20;O
978;24;O
993;18;O
1040;23;O
1063;19;O
1080;15;O
1150;19;O
1151;29;O
1186;25;O
1192;24;O
1193;18;O
1213;21;O
1279;7;O
1340;25;O
1345;28;O
1353;18;O
1356;22;O
1366;20;O
1482;21;O
1535;35;O
1546;15;O
1552;19;O
1574;17;O
1599;20;O
1611;19;O
1656;16;O
1713;24;O
1742;13;O
1763;19;O
1764;18;O
