#TimeStamp;DistanceTraveled
59.7;309.57
119.77;67.15
179.74;51.33
239.8;110.15
299.97;50.8
359.82;26
419.93;41.05
479.88;103.37
539.78;63.09
599.99;130.96
659.6;35.54
719.86;140.69
779.92;131.3
839.87;77.6
899.6;22.73
959.88;130.94
1019.98;76.74
1079.97;90.38
1139.97;78.33
1199.82;162.24
1259.76;29.17
1319.93;119.26
1379.71;128.63
1439.99;7.61
1499.78;76.5
1559.96;148.79
1619.84;100.09
1679.73;39.02
1739.7;90.49
1800;102.51
