#TimeStamp;TripTime;Type
43;23;O
48;17;O
51;24;O
64;18;O
67;28;O
80;18;O
123;16;O
126;14;O
167;28;O
173;9;O
178;15;O
218;17;O
223;25;O
239;14;O
239;26;O
261;17;O
301;18;O
305;27;O
329;25;O
340;24;O
348;12;O
371;13;O
382;14;O
415;22;O
421;20;O
448;25;O
462;23;O
465;22;O
483;31;O
500;13;O
530;21;O
555;29;O
579;20;O
587;31;O
604;31;O
612;14;O
622;22;O
659;25;O
686;25;O
688;17;O
689;18;O
720;19;O
722;16;O
787;19;O
789;16;O
805;22;O
822;26;O
839;25;O
879;15;O
883;19;O
888;28;O
902;17;O
924;28;O
980;26;O
982;21;O
985;33;O
986;36;O
994;31;O
1038;30;O
1043;16;O
1066;14;O
1067;28;O
1080;22;O
1130;22;O
1138;27;O
1172;16;O
1194;21;O
1196;20;O
1211;40;O
1249;23;O
1265;22;O
1274;21;O
1276;26;O
1278;13;O
1333;37;O
1336;17;O
1362;22;O
1387;14;O
1392;39;O
1418;19;O
1421;23;O
1444;25;O
1453;22;O
1480;29;O
1506;13;O
1510;26;O
1511;23;O
1537;19;O
1545;29;O
1552;19;O
1586;12;O
1602;27;O
1616;11;O
1623;26;O
1642;22;O
1650;13;O
1670;21;O
1705;28;O
1710;22;O
1715;18;O
1729;18;O
1757;17;O
1773;22;O
1782;20;O
