#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.82;2;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
119.63;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
179.98;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
239.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
299.92;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
359.64;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
419.76;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
479.94;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
539.99;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
599.77;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
659.81;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
719.78;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
779.99;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.71;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
899.78;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.92;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1019.84;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1079.76;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1139.9;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1199.78;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1259.85;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1319.85;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/0
1379.83;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1439.83;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1499.74;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1559.87;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1619.94;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1679.64;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1739.9;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1799.82;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
