#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;75.44;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.82;75.44;0.11;PP/0.01,TA/0.07,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
119.63;75.36;0.15;PP/0.01,TA/0.08,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
179.98;74.91;0.17;PP/0.01,TA/0.08,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
239.86;74.64;0.2;PP/0.01,TA/0.09,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
299.92;74.4;0.24;PP/0.01,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
359.64;74.4;0.27;PP/0.02,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
419.76;74.4;0.29;PP/0.02,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
479.94;74.4;0.31;PP/0.02,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
539.99;74.4;0.32;PP/0.02,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
599.77;74.4;0.35;PP/0.02,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
659.81;74.14;0.37;PP/0.02,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
719.78;73.95;0.4;PP/0.02,TA/0.14,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
779.99;73.82;0.42;PP/0.02,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
839.71;73.78;0.43;PP/0.02,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.03,RP/0
899.78;73.78;0.47;PP/0.03,TA/0.15,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
959.92;73.78;0.49;PP/0.03,TA/0.16,IS/0,PS/0.06,RB/0,OB/0.04,RP/0
1019.84;73.78;0.51;PP/0.03,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1079.76;73.78;0.53;PP/0.03,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1139.9;73.73;0.55;PP/0.03,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1199.78;73.61;0.58;PP/0.03,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1259.85;73.4;0.6;PP/0.04,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1319.85;73.27;0.62;PP/0.04,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.05,RP/0
1379.83;73.24;0.65;PP/0.04,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1439.83;73.24;0.68;PP/0.04,TA/0.18,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1499.74;73.24;0.7;PP/0.04,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1559.87;73.24;0.73;PP/0.05,TA/0.19,IS/0,PS/0.07,RB/0,OB/0.06,RP/0
1619.94;73.24;0.76;PP/0.05,TA/0.2,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1679.64;73.1;0.8;PP/0.06,TA/0.21,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1739.9;72.99;0.84;PP/0.06,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
1799.82;72.83;0.87;PP/0.06,TA/0.23,IS/0,PS/0.08,RB/0,OB/0.07,RP/0
