#TimeStamp;TripTime;Type
28;16;O
32;13;O
38;13;O
44;20;O
47;26;O
57;11;O
58;14;O
58;13;O
68;17;O
71;24;O
81;13;O
96;17;O
104;24;O
145;13;O
146;25;O
184;13;O
188;22;O
252;16;O
265;12;O
310;19;O
316;48;O
322;6;O
324;21;O
347;22;O
357;19;O
361;21;O
389;23;O
397;14;O
407;21;O
467;24;O
552;20;O
576;18;O
576;21;O
606;5;O
656;15;O
676;6;O
678;23;O
701;15;O
709;22;O
797;22;O
804;22;O
874;23;O
876;24;O
904;21;O
924;18;O
948;29;O
967;26;O
976;15;O
987;22;O
1011;13;O
1063;23;O
1101;27;O
1126;17;O
1140;18;O
1175;24;O
1178;25;O
1202;19;O
1219;25;O
1230;17;O
1232;24;O
1245;21;O
1258;22;O
1288;18;O
1311;25;O
1345;24;O
1350;17;O
1364;14;O
1375;26;O
1380;20;O
1410;24;O
1423;21;O
1429;17;O
1463;29;O
1476;19;O
1479;23;O
1511;30;O
1514;17;O
1530;15;O
1584;26;O
1586;28;O
1625;16;O
1640;25;O
1658;16;O
1667;17;O
1688;28;O
1706;20;O
1724;19;O
1727;20;O
1750;14;O
1750;15;O
1768;19;O
1775;15;O
1797;16;O
