Instance;Setting;Controller;Tag;W1;W2;W3;Za;Zb;Zc;Zc_Over_Za;Zb_Over_Za;PP;TA;SA;IS;PS;RP;OB;RB;MM;Warmup;Duration;NTiers;NBots;NPods;NIStations;NOStations;BotsPerStation;BotsPerISTation;BotsPerOStation;IStationCapacityAvg;OStationCapacityAvg;SKUs;BundlesPlaced;OrdersPlaced;BundlesRejected;OrdersRejected;BundlesInBacklogRemaining;OrdersInBacklogRemaining;BundlesInBacklogAvg;OrdersInBacklogAvg;BundlesHandled;ItemsHandled;LinesHandled;OrdersHandled;UnitsHandled;Collisions;FailedReservations;PathPlanningTimeouts;PathPlanningTimeoutFractional;DistanceTraveled;DistanceTraveledPerBot;DistanceEstimated;DistanceRequestedOptimal;TimeMoving;TimeQueueing;TripDistance;TripTime;TripTimeWithoutQueueing;TripCount;LastMileTripOStationCount;LastMileTripOStationTimeAvg;LastMileTripIStationCount;LastMileTripIStationTimeAvg;OverallAssignedTasks;OverallPodsHandledAtIStations;OverallPodsHandledAtOStations;PodsHandledAtIStationsFractional;PodsHandledAtOStationsFractional;PodsHandledPerIStationPerHour;PodsHandledPerOStationPerHour;RepositioningMoves;PodsHandledPerIStationAvg;PodsHandledPerIStationVar;PodsHandledPerOStationAvg;PodsHandledPerOStationVar;InventoryLevelAvg;InventoryLevelLQ;InventoryLevelUQ;StorageLocationRanks;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank;BundleGenerationStops;OrderGenerationStops;MemoryUsedMax;RealTimeUsed;BundleThroughputRate;ItemThroughputRate;ItemThroughputRateUB;ItemThroughputRateScore;LineThroughputRate;OrderThroughputRate;OrderTurnoverTimeAvg;OrderTurnoverTimeMed;OrderTurnoverTimeLQ;OrderTurnoverTimeUQ;OrderThroughputTimeAvg;OrderThroughputTimeMed;OrderThroughputTimeLQ;OrderThroughputTimeUQ;BundleTurnoverTimeAvg;BundleTurnoverTimeMed;BundleTurnoverTimeLQ;BundleTurnoverTimeUQ;BundleThroughputTimeAvg;BundleThroughputTimeMed;BundleThroughputTimeLQ;BundleThroughputTimeUQ;OrderLatenessAvg;OrderLatenessMed;OrderLatenessLQ;OrderLatenessUQ;OrderOffsetAvg;OrderOffsetMed;OrderOffsetLQ;OrderOffsetUQ;LateOrdersCount;OnTimeOrdersCount;LateOrdersFractional;LateOrdersRate;OnTimeOrdersRate;ItemPileOneAvg;ItemPileOneMed;ItemPileOneLQ;ItemPileOneUQ;InjectedItemPileOneAvg;InjectedItemPileOneMed;InjectedItemPileOneLQ;InjectedItemPileOneUQ;OrderPileOneAvg;OrderPileOneMed;OrderPileOneLQ;OrderPileOneUQ;BundlePileOneAvg;BundlePileOneMed;BundlePileOneLQ;BundlePileOneUQ;InjectedBundlePileOneAvg;InjectedBundlePileOneMed;InjectedBundlePileOneLQ;InjectedBundlePileOneUQ;OSIdleTimeAvg;OSIdleTimeMed;OSIdleTimeLQ;OSIdleTimeUQ;ISIdleTimeAvg;ISIdleTimeMed;ISIdleTimeLQ;ISIdleTimeUQ;OSUpTimeAvg;OSUpTimeMed;OSUpTimeLQ;OSUpTimeUQ;ISUpTimeAvg;ISUpTimeMed;ISUpTimeLQ;ISUpTimeUQ;OSDownTimeAvg;OSDownTimeMed;OSDownTimeLQ;OSDownTimeUQ;ISDownTimeAvg;ISDownTimeMed;ISDownTimeLQ;ISDownTimeUQ;TaskCountNone;TaskTimeNone;TaskCountParkPod;TaskTimeParkPod;TaskCountRepositionPod;TaskTimeRepositionPod;TaskCountInsert;TaskTimeInsert;TaskCountExtract;TaskTimeExtract;TaskCountRest;TaskTimeRest;TaskTimeBusyAvg;TaskTimeBusyAvgFractional;StateCountPickup;StateTimePickup;StateCountSetdown;StateTimeSetdown;StateCountGet;StateTimeGet;StateCountPut;StateTimePut;StateCountRest;StateTimeRest;StateCountMove;StateTimeMove;StateCountEvade;StateTimeEvade;StateCountElevator;StateTimeElevator;TimingDecisionsOverall;TimingPathPlanningAvg;TimingPathPlanningOverall;TimingPathPlanningCount;TimingTaskAllocationAvg;TimingTaskAllocationOverall;TimingTaskAllocationCount;TimingItemStorageAvg;TimingItemStorageOverall;TimingItemStorageCount;TimingPodStorageAvg;TimingPodStorageOverall;TimingPodStorageCount;TimingRepositioningAvg;TimingRepositioningOverall;TimingRepositioningCount;TimingReplenishmentBatchingAvg;TimingReplenishmentBatchingOverall;TimingReplenishmentBatchingCount;TimingOrderBatchingAvg;TimingOrderBatchingOverall;TimingOrderBatchingCount;CustomLogPPString;CustomLogPP1;CustomLogPP2;CustomLogPP3;CustomLogPP4;CustomLogTAString;CustomLogTA1;CustomLogTA2;CustomLogTA3;CustomLogTA4;CustomLogPCString;CustomLogPC1;CustomLogPC2;CustomLogPC3;CustomLogPC4;CustomLogSAString;CustomLogSA1;CustomLogSA2;CustomLogSA3;CustomLogSA4;CustomLogISString;CustomLogIS1;CustomLogIS2;CustomLogIS3;CustomLogIS4;CustomLogPSString;CustomLogPS1;CustomLogPS2;CustomLogPS3;CustomLogPS4;CustomLogRPString;CustomLogRP1;CustomLogRP2;CustomLogRP3;CustomLogRP4;CustomLogOBString;CustomLogOB1;CustomLogOB2;CustomLogOB3;CustomLogOB4;CustomLogRBString;CustomLogRB1;CustomLogRB2;CustomLogRB3;CustomLogRB4;CustomLogMMString;CustomLogMM1;CustomLogMM2;CustomLogMM3;CustomLogMM4;TagSetting1;TagSetting2;TagSetting3;TagControl1;TagControl2;TagControl3
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.1, 0.13, 0.528;1;0.052;0.052;0.1;0.13;0.528;5.28;1.3;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;421;0;0;200;115;200;187.03225806451613;0;731;689;472;731;0;95;0;0;4937.869494068257;822.9782490113762;4830;5060;784.0692856805413;167.64649711338447;16.681991534014383;21.494468696923455;18.09622889057107;296;99;21.878047864125506;0;0;205;0;96;0;1;0;64;0;0;0;0;0.6666666666666666;0.3671130952380952;0.2898809523809524;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;82.2421875;1.2220254;0;1462;2530.6456678664117;0.577718176259979;1378;944;447.04976290527605;278.244819610097;117.64898268030356;648.6554689570684;97.67249152773519;20.764999999999986;13.188333333333276;81.29157287525402;0;0;0;0;0;0;0;0;0;0;0;0;-10240.11162332409;-10218.987190602535;-11001.350582907125;-9450.347329688257;0;472;0;0;944;7.617943548387096;7.32258064516129;7;8.53125;5.6899743401759535;5.419354838709677;5.181818181818182;6.46875;4.920668377321603;4.838709677419355;4.454545454545454;5.46875;0;0;0;0;0;0;0;0;0.48225824009201634;0.5086349250475307;0.42071356047678515;0.5174262347517332;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;98;2312.037503596465;0;0;0;0;102;8200.368174191297;5;58.3936147075719;1752.067612964627;0.9733708960914594;102;711.0733911601244;96;675.8886147075776;0;0;99;2822.6955411697095;5;80.35650785554026;302;6283.3052376023825;0;0;0;0;0.7830112999999989;0.00012196232718894012;0.10586330000000002;868;0.0020039165853658553;0.4108029000000003;205;1.384908321579689E-06;0.0009818999999999995;709;0.0016697061224489782;0.16363119999999987;98;0.0016697061224489782;0.16363119999999987;98;1.185E-05;2.37E-05;2;0.00013022458386683728;0.10170539999999992;781;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.235294117647059_6.182189542483657_28.664215686274503;-3.235294117647059;6.182189542483657;28.664215686274503;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.1659192825112108_-10593.5357236933;NaN;1.1659192825112108;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.1, 0.13, 0.528;1;0.052;0.052;0.1;0.13;0.528;5.28;1.3;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;428;0;0;200;119;200;184.7741935483871;0;724;687;475;724;0;38;0;0;5043.216927307142;840.5361545511904;4902;5194;797.3136435690639;156.94498197045723;16.216131599058336;20.13187731746417;17.103999851796186;311;105;21.355396688388844;0;0;214;0;102;0;1;0;68;0;0;0;0;0.6666666666666666;0.3663690476190477;0.27440476190476193;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;86.9609375;0.9981118;0;1448;2519.2757936309235;0.5747683535326873;1374;950;427.6987934204102;282.33722222222207;131.69898268030184;583.657965360604;90.08676861791169;24.973427124746422;16.191111111111468;86.57379509747648;0;0;0;0;0;0;0;0;0;0;0;0;-10214.470112167608;-10162.061744593764;-10769.988963024327;-9539.291770431417;0;475;0;0;950;7.106603853662677;6.914285714285715;6.617647058823529;7.787878787878788;5.201493930905696;5.114285714285714;4.823529411764706;5.666666666666667;4.659315847551142;4.628571428571429;4.470588235294118;4.878787878787879;0;0;0;0;0;0;0;0;0.487762726512636;0.48594667718240764;0.4554105940437659;0.5219309083117345;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;102;2442.1856490915407;0;0;0;0;108;8051.5085322318155;4;78.94564934696842;1748.9490302205593;0.971638350122533;105;739.0829581676883;102;718.0565800681785;0;0;105;2783.877691179299;4;79.576298693929;317;6254.566302561228;0;0;0;0;0.6948100000000011;0.0001036968253968253;0.08492769999999993;819;0.0016675228971962627;0.3568499000000002;214;8.85428571428576E-07;0.0006198000000000032;700;0.0016064166666666664;0.16385449999999996;102;0.0016064166666666664;0.16385449999999996;102;7.65E-06;1.53E-05;2;0.0001148407263294424;0.08854220000000008;771;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.3425925925925926_5.897890946502059_27.88811728395062;-3.3425925925925926;5.897890946502059;27.88811728395062;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.102880658436214_-10648.01587547435;NaN;1.102880658436214;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.1, 0.13, 0.528;1;0.052;0.052;0.1;0.13;0.528;5.28;1.3;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;412;0;0;200;115;200;188.58064516129033;0;724;685;463;724;0;113;0;0;5143.08812651178;857.1813544186299;4868;5172;811.5500901477071;142.71722222222198;17.37529772470196;21.38345676884231;18.49054010217565;296;101;23.342693412271345;0;0;204;0;96;0;1;0;64;0;0;0;0;0.6666666666666666;0.37380952380952387;0.29345238095238096;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;68.06640625;1.0503002;0;1448;2529.404581083004;0.5724667421057711;1370;926;459.986510161579;304.6130519590927;132.30166666666673;649.011017319699;102.41543791774431;24.86888888888882;15.01388888888846;88.22463202727005;0;0;0;0;0;0;0;0;0;0;0;0;-10201.410223981266;-10101.368410656798;-10856.182490773932;-9492.753561819394;0;463;0;0;926;7.558813945910721;8;6.515151515151516;8.161290322580646;5.475796269143043;5.78125;4.484848484848484;6.161290322580645;4.8363778918214395;5.15625;4.03030303030303;5.32258064516129;0;0;0;0;0;0;0;0;0.48755152056549217;0.4633858345951378;0.4548462803120266;0.5444224467893121;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;97;2289.2018324153037;0;0;0;0;103;8196.077135623716;4;78.94564934696842;1747.54649467317;0.9708591637073166;101;711.1563852924288;97;678.1196320272704;0;0;100;2791.3907215596073;4;75.6481529434312;303;6310.429725563251;0;0;0;0;0.7129885000000001;9.654653243847884E-05;0.08631260000000009;894;0.001972936274509803;0.40247899999999986;204;9.188302425107019E-07;0.000644100000000002;701;0.0015861278350515467;0.15385440000000003;97;0.0015861278350515467;0.15385440000000003;97;1.155E-05;2.31E-05;2;9.240676392572947E-05;0.06967470000000002;754;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.4019607843137254_6.342320261437908_29.67401960784313;-3.4019607843137254;6.342320261437908;29.67401960784313;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.1158798283261802_-10634.435527015125;NaN;1.1158798283261802;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.086, 0.15, 0.547;1;0.052;0.052;0.086;0.15;0.547;6.36046511627907;1.744186046511628;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;408;0;0;200;118;200;188.3548387096774;0;704;666;455;704;0;73;0;0;5269.594180895114;878.2656968158523;5148;5470;832.6656866520981;128.1979449334211;16.889724938766392;20.287612065124286;17.822266970250805;312;105;21.99950037407333;0;0;215;0;102;0;1;0;68;0;0;0;0;6;0.38258928571428574;0.30357142857142855;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;72.296875;1.1786933;0;1408;2516.8752268333174;0.5594238383328671;1332;910;443.5908617159098;251.4017676510012;111.27907647171583;619.3504617641463;92.77845782616349;22.151760458079252;12.976111111111138;92.87055555555563;0;0;0;0;0;0;0;0;0;0;0;0;-10200.833733463054;-10109.468181390037;-10838.144851001764;-9546.407023842197;0;455;0;0;910;7.006761030480196;6.970588235294118;5.243243243243243;8.806451612903226;5.033924816657264;5.029411764705882;3.4594594594594597;6.612903225806452;4.532839290903808;4.5;3.324324324324324;5.774193548387097;0;0;0;0;0;0;0;0;0.49973284295893566;0.49499134987511106;0.4180528338801923;0.5861543451215038;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;103;2413.692453245994;0;0;0;0;108;8070.023564357096;4;78.94564934696842;1747.2860029338483;0.9707144460743602;106;746.0306493469704;102;718.0370562181736;0;0;105;2703.244761783305;4;83.32367972728841;319;6314.54551987432;0;0;0;0;0.775381799999999;0.00011993480225988693;0.10614229999999994;885;0.0019471781395348844;0.41864330000000016;215;1.142097488921714E-06;0.0007732000000000004;677;0.0016184999999999995;0.16670549999999995;103;0.0016184999999999995;0.16670549999999995;103;1.1799999999999999E-05;2.3599999999999998E-05;2;0.00010991164021164017;0.08309319999999996;756;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.1203703703703702_6.38065843621399_29.697530864197514;-3.1203703703703702;6.38065843621399;29.697530864197514;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.039647577092511_-10600.083200893429;NaN;1.039647577092511;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.086, 0.15, 0.547;1;0.052;0.052;0.086;0.15;0.547;6.36046511627907;1.744186046511628;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;431;0;0;200;124;200;187.16129032258064;0;718;678;474;718;0;43;0;0;5128.749246139951;854.7915410233251;5001;5286;806.8959511058112;156.34751683072298;16.597894000452914;20.54121594900216;17.50534183578424;309;102;21.8492457484799;0;0;214;0;99;0;1;0;66;0;0;0;0;2;0.37008928571428573;0.28214285714285714;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;77.4453125;1.0541284;0;1436;2523.346222767967;0.5690856003203515;1356;948;451.2696168208651;275.4374098050474;113.69842712474626;640;87.98047183566544;21.162121237882957;13.063795097476046;76.21176045807925;0;0;0;0;0;0;0;0;0;0;0;0;-10191.10629278877;-10089.214599499965;-10809.986953215739;-9524.258868713972;0;474;0;0;948;7.282099936748893;7.382352941176471;6.205882352941177;8.258064516129032;5.468374446552815;5.588235294117647;4.5588235294117645;6.258064516129032;4.811195445920304;4.9411764705882355;3.911764705882353;5.580645161290323;0;0;0;0;0;0;0;0;0.49086063677346853;0.4662808522093263;0.45646172439898514;0.5498393337120943;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;102;2407.1222222222314;0;0;0;0;107;8100.153333333315;5;58.6088888888889;1751.212592592591;0.9728958847736616;104;732.0385283645165;101;710.966385292433;0;0;102;2756.498492144463;5;82.4941702631358;315;6286.406868379886;0;0;0;0;0.7006431000000028;0.00010850572792362768;0.0909278;838;0.0017226724299065422;0.36865190000000003;214;9.711621233859449E-07;0.0006769000000000036;697;0.0015480725490196086;0.15790340000000008;102;0.0015480725490196086;0.15790340000000008;102;7.5E-06;1.5E-05;2;0.00010613603603603611;0.08246770000000006;777;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.317757009345794_6.401869158878503_28.90654205607478;-3.317757009345794;6.401869158878503;28.90654205607478;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.1367521367521367_-10594.909987461333;NaN;1.1367521367521367;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.086, 0.15, 0.547;1;0.052;0.052;0.086;0.15;0.547;6.36046511627907;1.744186046511628;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;417;0;0;200;134;200;191.8709677419355;0;683;646;450;683;0;45;0;0;4981.23914220736;830.2065237012266;4865;5108;794.9052769884553;169.60689994637926;16.54896724985834;21.627154866138127;18.246286428668775;301;101;22.51383024009406;0;0;209;0;98;0;1;0;65.33333333333333;0;0;0;0;8.222222222222221;0.3879464285714286;0.31845238095238093;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;78.3046875;1.1206743;0;1366;2520.0864208308662;0.5420449031861507;1292;900;439.71444876813416;301.15028137423917;123.6455555555554;641.0534271247461;95.25677428644828;17.175000000000182;12.67722222222244;85.48352091615914;0;0;0;0;0;0;0;0;0;0;0;0;-10223.394502082863;-10161.524735595274;-10935.276823761738;-9475.836543334766;0;450;0;0;900;7.140920701265529;6.636363636363637;5.027777777777778;9.758620689655173;5.311534889121096;4.9393939393939394;3.3055555555555554;7.689655172413793;4.728753047718565;4.545454545454546;2.9166666666666665;6.724137931034483;0;0;0;0;0;0;0;0;0.5148451941444683;0.5328706177692429;0.3971672734848784;0.6144976911792835;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;100;2429.2420731723814;0;0;0;0;104;8053.437185974185;5;58.6088888888889;1747.113209857761;0.9706184499209783;102;717.8588745030445;99;694.0961039181898;0;0;101;2623.7567532651615;5;81.74556274847613;308;6426.350853600585;0;0;0;0;0.7518578999999993;0.00011333585337915223;0.0989421999999999;873;0.00197227942583732;0.41220639999999986;209;1.140949554896139E-06;0.0007689999999999977;674;0.001662955;0.1662955;100;0.001662955;0.1662955;100;1.1E-05;2.2E-05;2;9.816000000000005E-05;0.07362000000000003;750;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-2.9134615384615383_6.272970085470088_28.62660256410256;-2.9134615384615383;6.272970085470088;28.62660256410256;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.077294685990338_-10563.731623561656;NaN;1.077294685990338;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.097, 0.12, 0.538;1;0.052;0.052;0.097;0.12;0.538;5.546391752577319;1.2371134020618555;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;421;0;0;200;145;200;193.67741935483872;0;669;629;443;669;0;33;0;0;5276.26861470756;879.37810245126;5088;5384;830.5170610606777;156.05819144739388;16.284779675023334;19.99306404014226;17.10309753185719;324;109;21.328462277305405;0;0;223;0;105;0;1;0;70;0;0;0;0;6;0.3867559523809524;0.3053571428571429;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;79.6328125;1.0571757;0;1338;2501.675493002917;0.5348415506896601;1258;886;452.41319590458056;283.6984271247467;113.35333333333321;677.2462915010168;100.58797316940185;18.3644444444451;12.300000000000068;80.74666666666656;0;0;0;0;0;0;0;0;0;0;0;0;-10166.499868179844;-10086.533893451411;-10876.269446562692;-9409.600803812325;0;443;0;0;886;6.430686090225564;6.428571428571429;5.394736842105263;7.46875;4.60405701754386;4.6;3.8684210526315788;5.34375;4.259367167919799;4.314285714285714;3.526315789473684;4.9375;0;0;0;0;0;0;0;0;0.5271369248322197;0.521666975308637;0.49301984930696324;0.5667239498810589;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;106;2478.0928065494686;0;0;0;0;112;8025.580000000001;5;58.6088888888889;1750.6121344249113;0.9725622969027286;111;774.8996392201943;106;746.3829003408787;0;0;108;2541.300930721208;5;85.80700586771162;330;6416.411219288366;0;0;0;0;0.7248693000000017;9.564314185228612E-05;0.08158360000000006;853;0.0018190542600896853;0.4056490999999998;223;1.2556240369799702E-06;0.0008149000000000006;649;0.0015034009433962268;0.15936050000000004;106;0.0015034009433962268;0.15936050000000004;106;9.2E-06;1.84E-05;2;0.00010380857908847195;0.07744120000000007;746;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-2.8125_6.100446428571428_27.756696428571427;-2.8125;6.100446428571428;27.756696428571427;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.0242718446601942_-10470.513297719033;NaN;1.0242718446601942;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.097, 0.12, 0.538;1;0.052;0.052;0.097;0.12;0.538;5.546391752577319;1.2371134020618555;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;414;0;0;200;110;200;187.3548387096774;0;707;670;471;707;0;50;0;0;5082.380419109466;847.063403184911;4976;5209;813.2444312101778;149.41319624267615;15.93222701915193;19.947892199917533;17.137612646763746;319;107;21.28410196698746;0;0;221;0;103;0;1;0;68.66666666666667;0;0;0;0;2.888888888888889;0.38065476190476194;0.30833333333333335;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;80.18359375;1.0540783;0;1414;2513.938650572797;0.5624640043136384;1340;942;449.4702021413915;324.8113058868579;145.5080591520225;676.9891774560506;93.00485661917624;19.938528109079243;12.498124171743655;74.95324673484211;0;0;0;0;0;0;0;0;0;0;0;0;-10197.546377771003;-10151.26681732443;-10838.230310521027;-9515.753470007163;0;471;0;0;942;6.888128306878307;6.542857142857143;6.527777777777778;7.59375;5.146560846560846;4.861111111111111;4.828571428571428;5.75;4.582671957671958;4.444444444444445;4.428571428571429;4.875;0;0;0;0;0;0;0;0;0.4984801132389412;0.5001614878437145;0.4830391454245035;0.5122397064486057;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;106;2385.678823869142;0;0;0;0;110;8118.922431667263;5;58.16666666666666;1750.7668759227342;0.972648264401519;109;766.4473088207158;104;732.0544516373703;0;0;106;2700.286529434303;5;83.54699867477916;326;6282.952633635904;0;0;0;0;0.6977320000000002;0.0001193418842224744;0.10514019999999995;881;0.001666633031674209;0.3683259000000002;221;1.081476121562951E-06;0.0007472999999999991;691;0.0014606830188679245;0.1548324;106;0.0014606830188679245;0.1548324;106;8.3E-06;1.66E-05;2;8.815006418485237E-05;0.06866889999999999;779;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.0636363636363635_6.008585858585861_27.571212121212124;-3.0636363636363635;6.008585858585861;27.571212121212124;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.117117117117117_-10619.025983680433;NaN;1.117117117117117;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
Weighted2;Weighted2;Weighted2;1, 0.052, 0.052, 0.097, 0.12, 0.538;1;0.052;0.052;0.097;0.12;0.538;5.546391752577319;1.2371134020618555;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;1800;1;6;84;1;3;1.5;6;2;0.1;12;1000;0;408;0;0;200;125;200;187.90322580645162;0;692;653;450;692;0;80;0;0;5285.923750778647;880.9872917964412;5125;5378;838.2525337844905;113.90192881254238;17.05136693799564;20.858681935270067;18.654128474382148;310;103;23.13720029559824;0;0;215;0;100;0;1;0;66.66666666666667;0;0;0;0;0.888888888888889;0.38258928571428574;0.3011904761904762;0.5952380952380952;0;0;0;0;0;0;0;0;0;0;0;0;78.6953125;1.1641028;0;1384;2515.2481437283286;0.5502439206449468;1306;900;462.96851037616887;328.25213562373085;147.58722222222218;621.2871284308108;102.39578492405855;20.65741725340331;12.752503596460997;85.8313924853502;0;0;0;0;0;0;0;0;0;0;0;0;-10187.490416711198;-10150.93192189308;-10867.327155056937;-9491.587571904112;0;450;0;0;900;6.940563725490196;6.470588235294118;6.382352941176471;7.96875;5.07046568627451;4.676470588235294;4.4411764705882355;6.09375;4.515931372549019;4.117647058823529;4.117647058823529;5.3125;0;0;0;0;0;0;0;0;0.5092219629821677;0.5320183018224681;0.45663168193023784;0.5390159051937972;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2.52;103;2479.713095154079;0;0;0;0;107;8009.042986674467;5;58.16666666666666;1748.1260136380913;0.9711811186878285;104;732.1760173197011;102;714.653600321725;0;0;103;2655.6067810056584;5;78.54974794576503;316;6368.456601902366;0;0;0;0;0.7265937000000009;0.00010648825431034495;0.0988211000000001;928;0.0018205060465116283;0.39140880000000006;215;1.2425219941348954E-06;0.0008473999999999987;682;0.0014716203883495137;0.1515768999999999;103;0.0014716203883495137;0.1515768999999999;103;9.35E-06;1.87E-05;2;0.0001099872870249017;0.0839203;763;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.0934579439252334_6.414070612668745_29.22352024922118;-3.0934579439252334;6.414070612668745;29.22352024922118;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;1.0982142857142858_-10621.493189148814;NaN;1.0982142857142858;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
