# W2 ItemPileOneAvg W3 DistanceTraveled DistanceTraveledPerBot TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled ItemThroughputRateScore OrderThroughputRate 
0.052 7.617943548387096 0.052 4937.869494068257 822.9782490113762 296 97.67249152773519 447.04976290527605 4.920668377321603 472 0.577718176259979 944 1
0.052 7.106603853662677 0.052 5043.216927307142 840.5361545511904 311 90.08676861791169 427.6987934204102 4.659315847551142 475 0.5747683535326873 950 1
0.052 7.558813945910721 0.052 5143.08812651178 857.1813544186299 296 102.41543791774431 459.986510161579 4.8363778918214395 463 0.5724667421057711 926 1
0.052 7.006761030480196 0.052 5269.594180895114 878.2656968158523 312 92.77845782616349 443.5908617159098 4.532839290903808 455 0.5594238383328671 910 1
0.052 7.282099936748893 0.052 5128.749246139951 854.7915410233251 309 87.98047183566544 451.2696168208651 4.811195445920304 474 0.5690856003203515 948 1
0.052 7.140920701265529 0.052 4981.23914220736 830.2065237012266 301 95.25677428644828 439.71444876813416 4.728753047718565 450 0.5420449031861507 900 1
0.052 6.430686090225564 0.052 5276.26861470756 879.37810245126 324 100.58797316940185 452.41319590458056 4.259367167919799 443 0.5348415506896601 886 1
0.052 6.888128306878307 0.052 5082.380419109466 847.063403184911 319 93.00485661917624 449.4702021413915 4.582671957671958 471 0.5624640043136384 942 1
0.052 6.940563725490196 0.052 5285.923750778647 880.9872917964412 310 102.39578492405855 462.96851037616887 4.515931372549019 450 0.5502439206449468 900 1
0.052 6.5736284412755 0.38099999999999995 5165.909643855663 860.9849406426105 320 105.41272287910532 453.4254328056974 4.280204000792236 441 0.540372782056631 882 1
0.052 6.603641456582634 0.38099999999999995 5193.423435889336 865.5705726482228 319 93.58674219480474 486.3458604413793 4.496918767507003 463 0.5425898027887116 926 1
0.052 6.875841750841751 0.38099999999999995 5196.2015555659045 866.0335925943174 309 86.42245080114328 478.96202851207886 4.473169191919192 449 0.5490070061675151 898 1
0.052 7.135949355304194 0.38099999999999995 5058.970333012957 843.1617221688261 307 96.38662575350546 451.49875792961893 4.685165014197272 461 0.5571496138648255 922 1
0.052 6.3923485183547095 0.38099999999999995 5225.400864031676 870.9001440052793 327 92.83090507245603 462.9515564250648 4.235913312693498 449 0.5422755126498343 898 1
0.052 7.14077380952381 0.38099999999999995 5183.047711182594 863.841285197099 314 93.84241804186209 477.807379809703 4.539285714285715 462 0.576965131443276 924 1
0.052 7.693939393939394 0.38099999999999995 5024.924694898662 837.487449149777 298 94.77988517682016 461.0118542784037 4.993939393939394 478 0.581309365748339 956 1
0.052 6.935574229691877 0.38099999999999995 5101.652701289481 850.2754502149136 319 88.82342139818833 466.2034816800601 4.671148459383754 486 0.5733314974356899 972 1
0.052 7.298675833969952 0.38099999999999995 5137.923559957659 856.3205933262765 316 89.80018485736744 465.7776870296098 4.685841609371021 478 0.5896055338570039 956 1
0.052 7.226113671274962 0.71 5084.844916840754 847.4741528067924 315 89.94913497492789 429.3707190351582 4.7192012288786485 475 0.5765110798214697 950 1
0.052 7.46082018340083 0.71 5072.748476848824 845.458079474804 307 92.27931795371657 459.76303094734016 4.9617185681701805 489 0.5824380942590424 978 1
0.052 7.100713012477718 0.71 5114.5941298876505 852.4323549812751 313 95.34580293930934 438.3681383347207 4.60992275698158 461 0.5636853480806859 922 1
0.052 6.942063492063492 0.71 5192.214389434964 865.3690649058273 316 94.8558464725336 441.3763629260553 4.606415343915344 473 0.5661385548288758 946 1
0.052 7.48657531194296 0.71 5098.859783076781 849.8099638461302 305 100.56975416827791 452.61172949817956 4.9365901663695775 489 0.5862658476390585 978 1
0.052 6.755059036309036 0.71 5283.577385406474 880.5962309010789 316 101.37938919888497 449.74871767871684 4.388240513240514 443 0.5441080870350623 886 1
0.052 6.723809523809524 0.71 5252.609290298055 875.4348817163426 321 91.87867605269084 459.19762389016876 4.466666666666667 469 0.5626143377868843 938 1
0.052 6.113284713284713 0.71 5231.045091567839 871.8408485946399 335 94.83861885726071 432.8900876550603 4.084963534963534 441 0.5296586591299705 882 1
0.052 6.678976455447043 0.71 5227.902393643531 871.3170656072551 328 92.00250381005308 418.34337474965196 4.366416837005072 463 0.5636777814078799 926 1
0.052 6.102167182662538 1.039 5442.063482204883 907.0105803674805 328 98.5481321360221 460.2454936249428 4.0562435500516 429 0.5184961782416939 858 1
0.052 7.2470568783068785 1.039 5142.690410002977 857.1150683338295 319 96.24604583991966 476.8665902150687 4.650595238095238 476 0.5882940217354047 952 1
0.052 7.282878151260505 1.039 5162.241159824882 860.3735266374803 314 97.28568570057665 458.5407287123052 4.686327030812325 472 0.581763106301054 944 1
0.052 6.879725829725829 1.039 5249.052592921702 874.8420988202837 319 92.37124185375397 437.2268380470124 4.536435786435786 471 0.5680807630239967 942 1
0.052 7.1042016806722685 1.039 5159.98796359318 859.9979939321967 317 93.14992541406575 473.40180041052395 4.658823529411765 480 0.5811325375214004 960 1
0.052 7.228291316526611 1.039 5308.118682926156 884.6864471543594 318 92.21846616606494 469.7538198481009 4.615176979882862 470 0.5836364932105216 940 1
0.052 6.964366352601647 1.039 5264.603051959087 877.4338419931811 315 99.92274241976098 463.5850747145195 4.449011119599355 454 0.5644245928057612 908 1
0.052 7.527323348694317 1.039 4973.562985996821 828.9271643328035 305 93.45189937726363 435.28484262017855 4.936779953917051 482 0.5813180595277654 964 1
0.052 7.303174603174604 1.039 5083.916071549973 847.3193452583288 306 97.72267542187542 457.62507993176223 4.7 467 0.5745252962163584 934 1
1 7.392361111111111 1 5084.966837763403 847.4944729605672 309 96.9165585483968 453.652499335294 4.760416666666667 474 0.5819912606234136 948 1
1 7.844900619094168 1 5086.029336361566 847.671556060261 301 88.42234519636355 429.47642866690126 5.124144672531769 496 0.5995472922275563 992 1
1 8.039321104786 1 5074.036440253898 845.6727400423164 295 90.65939378893381 438.3749723643891 5.0922622812565885 482 0.5986625479846504 964 1
1 7.274206349206349 1 5125.411519554678 854.235253259113 306 88.19163306289627 447.10203479749106 4.698376623376624 470 0.5762598958535128 940 1
1 8.174168719211822 1 4996.144566101752 832.6907610169587 297 88.89326912589226 448.0003359147586 5.315065681444992 505 0.6114515816563367 1010 1
1 7.377314814814814 1 5046.547359312875 841.0912265521459 314 94.50496209148939 454.6812876404203 4.725925925925925 484 0.598698348369101 968 1
1 7.952941176470588 1 4977.43569264621 829.5726154410349 300 86.51646121475737 465.1020072223177 5.066666666666667 492 0.6085089836628649 984 1
1 7.82275083492122 1 5018.930660790672 836.488443465112 302 100.52532686976143 479.23024061101177 5.192574835576864 493 0.5878156644691924 986 1
1 7.185624628639334 1 5114.035902592981 852.3393170988302 305 104.43757221939157 473.15082045068084 4.585134432560904 453 0.5632391497713963 906 1
10 7.8133928571428575 0.052 5065.124387949844 844.1873979916408 302 92.44855667121725 468.14165382187764 5.051686507936508 486 0.5933822426806908 972 1
10 6.970885323826501 0.052 5119.9371484601015 853.3228580766836 321 97.47663274761545 428.3359093157123 4.668993860170331 481 0.5707478980169822 962 1
10 6.9369747899159675 0.052 5105.20053038031 850.866755063385 313 95.73654025531523 458.73654710891554 4.517366946778711 465 0.5677573231802482 930 1
10 7.100280112044818 0.052 4927.1733398334 821.1955566389 318 94.25093129279547 434.6536540147139 4.608683473389355 479 0.5859175857562136 958 1
10 6.742066563467493 0.052 5259.481317908519 876.5802196514197 322 87.71715778566728 443.36398243030555 4.472103973168214 461 0.5545394439208233 922 1
10 6.56917211328976 0.052 5375.258774928551 895.8764624880919 331 101.2775592628007 489.90510687526233 4.258714596949891 451 0.5555654633078123 902 1
10 7.389624228333905 0.052 5208.715195832461 868.1191993054102 313 94.25269228872767 458.62837351513735 4.780164328551425 476 0.5843806980679392 952 1
10 6.881962481962482 0.052 5162.009168369259 860.3348613948765 320 100.6990629729938 470.20948166498334 4.537662337662337 467 0.563294344695476 934 1
10 7.086348380466028 0.052 5130.998758140348 855.1664596900581 323 95.27703505362412 429.99903528429644 4.62737871561401 478 0.5820245987482029 956 1
10 6.861853832442068 0.38099999999999995 5118.73380083086 853.1223001384766 314 99.67082319400383 473.19896035409295 4.496137849079026 454 0.5514715799687537 908 1
10 7.2026143790849675 0.38099999999999995 5146.03532700933 857.672554501555 310 87.12222789732739 428.3594489134465 4.835115864527629 488 0.5766350345762454 976 1
10 7.192319508448541 0.38099999999999995 5120.475392062405 853.4125653437342 313 86.66366746127355 426.03858882226245 4.694930875576037 470 0.5719301194668154 940 1
10 7.444109021907884 0.38099999999999995 5018.289145577428 836.3815242629047 301 85.10602657373101 451.94985261134633 4.831253713606655 473 0.5769814345961596 946 1
10 7.1844012605042025 0.38099999999999995 5129.880346535644 854.9800577559407 311 95.43513736401127 463.5043362049161 4.832703081232492 487 0.57435175287519 974 1
10 6.978362573099415 0.38099999999999995 5168.871197643126 861.478532940521 318 91.70782890513759 472.83885847757324 4.5697855750487335 463 0.5651422330429594 926 1
10 7.329545454545454 0.38099999999999995 5099.946870077589 849.9911450129315 303 95.63898023089399 458.2487293116381 4.69854797979798 460 0.5688445793066269 920 1
