#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;70.58;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.72;75.88;0.11;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.81;76.41;0.19;PP/0,TA/0.11,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
179.81;76.41;0.26;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.95;76.16;0.29;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
299.75;76.07;0.32;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.7;76.01;0.35;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.95;76.01;0.38;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
479.87;76.01;0.41;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.9;76.01;0.45;PP/0.01,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.78;75.69;0.48;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.75;75.45;0.5;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
719.99;75.17;0.53;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
779.91;75.13;0.55;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.85;75.13;0.58;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
899.98;75.13;0.61;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
959.71;75.13;0.63;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
1019.97;75.13;0.65;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
1079.72;75.13;0.67;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1139.96;74.81;0.69;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
1199.98;74.67;0.72;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
1259.9;74.62;0.74;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1319.97;74.6;0.77;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1379.59;74.6;0.79;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1439.96;74.6;0.81;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.86;74.6;0.83;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1560;74.6;0.85;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1619.64;74.6;0.87;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1679.97;74.63;0.89;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.82;74.48;0.91;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.8;74.31;0.93;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
