#TimeStamp;TripTime;Type
28;8;O
31;17;O
37;15;O
39;12;O
64;15;O
67;21;O
118;13;O
139;26;O
139;13;O
160;25;O
177;25;O
215;30;O
217;17;O
234;15;O
275;24;O
276;21;O
290;7;O
321;27;O
345;18;O
347;20;O
349;24;O
372;28;O
383;15;O
429;26;O
433;16;O
444;18;O
466;19;O
467;22;O
477;22;O
505;25;O
523;25;O
524;19;O
547;13;O
595;28;O
596;18;O
642;18;O
645;20;O
659;14;O
674;17;O
686;20;O
715;27;O
716;13;O
734;24;O
749;19;O
763;28;O
766;18;O
796;20;O
815;20;O
817;27;O
850;21;O
850;17;O
854;20;O
880;19;O
895;13;O
900;18;O
926;19;O
933;24;O
985;18;O
994;28;O
1010;28;O
1017;21;O
1027;26;O
1033;18;O
1072;21;O
1097;13;O
1104;17;O
1116;11;O
1150;16;O
1152;16;O
1173;19;O
1189;31;O
1201;10;O
1220;18;O
1227;17;O
1241;18;O
1259;12;O
1284;28;O
1285;24;O
1306;25;O
1316;20;O
1321;20;O
1330;21;O
1378;15;O
1397;28;O
1399;17;O
1411;16;O
1415;17;O
1431;13;O
1462;15;O
1485;24;O
1486;25;O
1507;18;O
1517;21;O
1519;26;O
1545;21;O
1565;19;O
1600;18;O
1606;27;O
1606;26;O
1625;22;O
1650;22;O
1655;24;O
1677;21;O
1692;27;O
1696;27;O
1708;21;O
1716;13;O
1748;25;O
1749;15;O
1790;18;O
1797;25;O
1799;19;O
