#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;79.49;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.73;83.31;0.86;PP/0.03,TA/0.63,IS/0,PS/0.29,RB/0,OB/0.02,RP/0
119.91;83.48;1.44;PP/0.03,TA/1.16,IS/0,PS/0.73,RB/0,OB/0.03,RP/0
179.95;83.79;1.66;PP/0.04,TA/1.32,IS/0,PS/0.75,RB/0,OB/0.03,RP/0
239.91;84.46;1.76;PP/0.05,TA/1.37,IS/0,PS/0.76,RB/0,OB/0.04,RP/0
299.93;84.78;1.92;PP/0.06,TA/1.47,IS/0,PS/0.79,RB/0,OB/0.05,RP/0
359.99;84.78;2.09;PP/0.07,TA/1.6,IS/0,PS/0.83,RB/0,OB/0.05,RP/0
419.99;84.92;2.23;PP/0.08,TA/1.68,IS/0,PS/0.84,RB/0,OB/0.06,RP/0
479.97;85.56;2.41;PP/0.09,TA/1.79,IS/0,PS/0.87,RB/0,OB/0.07,RP/0
539.86;85.46;2.58;PP/0.1,TA/1.91,IS/0,PS/0.89,RB/0,OB/0.07,RP/0
599.99;86.14;2.73;PP/0.12,TA/1.99,IS/0,PS/0.91,RB/0,OB/0.08,RP/0
659.97;86.21;2.88;PP/0.13,TA/2.09,IS/0,PS/0.95,RB/0,OB/0.09,RP/0
719.6;86.72;2.95;PP/0.13,TA/2.12,IS/0,PS/0.96,RB/0,OB/0.09,RP/0
779.68;86.59;3.06;PP/0.14,TA/2.18,IS/0,PS/0.97,RB/0,OB/0.1,RP/0
839.94;87.09;3.18;PP/0.15,TA/2.25,IS/0,PS/0.99,RB/0.01,OB/0.11,RP/0
899.69;86.95;3.33;PP/0.16,TA/2.34,IS/0,PS/1,RB/0.01,OB/0.11,RP/0
959.94;87.62;3.42;PP/0.17,TA/2.38,IS/0,PS/1.03,RB/0.01,OB/0.12,RP/0
1019.98;87.62;3.53;PP/0.18,TA/2.44,IS/0,PS/1.05,RB/0.01,OB/0.12,RP/0
1080;87.83;3.59;PP/0.18,TA/2.46,IS/0,PS/1.06,RB/0.01,OB/0.13,RP/0
1139.89;87.9;3.67;PP/0.19,TA/2.49,IS/0,PS/1.08,RB/0.01,OB/0.14,RP/0
1199.97;87.9;3.74;PP/0.2,TA/2.51,IS/0,PS/1.09,RB/0.01,OB/0.14,RP/0
1259.93;88.63;3.87;PP/0.21,TA/2.57,IS/0,PS/1.1,RB/0.01,OB/0.15,RP/0
1319.99;89.21;4.01;PP/0.22,TA/2.65,IS/0,PS/1.13,RB/0.01,OB/0.16,RP/0
1379.93;89.43;4.12;PP/0.23,TA/2.71,IS/0,PS/1.14,RB/0.01,OB/0.17,RP/0
1439.61;89.43;4.29;PP/0.24,TA/2.82,IS/0,PS/1.17,RB/0.01,OB/0.18,RP/0
1499.65;89.44;4.38;PP/0.25,TA/2.86,IS/0,PS/1.2,RB/0.01,OB/0.18,RP/0
1559.98;89.08;4.49;PP/0.26,TA/2.92,IS/0,PS/1.21,RB/0.01,OB/0.19,RP/0
1620;89.08;4.58;PP/0.26,TA/2.96,IS/0,PS/1.22,RB/0.01,OB/0.2,RP/0
1679.77;89.99;4.66;PP/0.27,TA/2.99,IS/0.01,PS/1.23,RB/0.01,OB/0.2,RP/0
1739.98;90.4;4.75;PP/0.28,TA/3.02,IS/0.01,PS/1.24,RB/0.01,OB/0.21,RP/0
1799.82;89.67;4.84;PP/0.29,TA/3.07,IS/0.01,PS/1.26,RB/0.01,OB/0.21,RP/0
