#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.97;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.65;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
239.8;10;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
299.96;7;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/14,Rest/0
359.91;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.93;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
479.97;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
539.82;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
599.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
659.99;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
719.87;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
779.74;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
839.8;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
900;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
959.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1019.98;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1079.97;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1139.68;9;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
1199.81;9;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1259.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1319.81;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1379.64;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1439.97;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1499.77;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1559.76;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1619.94;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1679.99;4;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1739.94;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1799.58;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
