#TimeStamp;TripTime;Type
21;13;O
21;10;O
27;16;O
30;21;O
40;25;O
41;30;O
50;20;O
53;37;O
59;18;O
64;22;O
66;34;O
70;31;O
70;18;O
72;28;O
73;20;O
73;27;O
78;52;O
80;23;O
83;31;O
91;47;O
92;40;O
98;33;O
102;19;O
111;15;O
154;29;O
164;25;O
173;16;O
178;42;O
189;30;O
203;31;O
213;22;O
225;34;O
226;17;O
231;31;O
237;36;O
252;31;O
263;33;O
281;17;O
287;29;O
296;41;O
305;31;O
319;36;O
324;24;O
335;30;O
337;22;O
339;52;O
341;40;O
345;27;O
353;14;O
358;14;O
364;28;O
379;40;O
383;23;O
388;23;O
400;18;O
405;22;O
420;31;O
424;19;O
433;20;O
446;19;O
454;23;O
454;15;O
460;21;O
472;18;O
480;18;O
487;24;O
497;26;O
506;47;O
527;37;O
534;29;O
535;17;O
542;26;O
554;32;O
555;51;O
563;57;O
569;23;O
574;31;O
576;37;O
580;21;O
587;42;O
593;20;O
610;25;O
618;26;O
619;26;O
624;21;O
625;23;O
628;19;O
632;16;O
634;26;O
659;52;O
678;23;O
683;28;O
702;30;O
712;28;O
717;40;O
719;30;O
725;45;O
731;23;O
737;26;O
758;27;O
763;28;O
763;23;O
788;33;O
788;55;O
795;31;O
798;33;O
809;28;O
811;19;O
814;25;O
824;35;O
828;26;O
830;25;O
841;30;O
854;23;O
858;30;O
869;17;O
875;27;O
880;14;O
891;22;O
903;43;O
910;28;O
917;30;O
930;17;O
932;40;O
936;23;O
955;20;O
957;22;O
964;28;O
986;17;O
989;39;O
995;23;O
1005;25;O
1022;26;O
1025;28;O
1048;25;O
1050;46;O
1052;27;O
1079;26;O
1089;22;O
1096;43;O
1099;45;O
1103;19;O
1105;31;O
1121;24;O
1141;30;O
1142;25;O
1151;39;O
1177;38;O
1178;36;O
1181;27;O
1182;15;O
1185;32;O
1221;24;O
1226;37;O
1234;21;O
1255;26;O
1256;35;O
1258;33;O
1264;31;O
1270;31;O
1282;21;O
1291;28;O
1305;49;O
1313;21;O
1318;29;O
1324;35;O
1355;42;O
1359;22;O
1365;24;O
1371;26;O
1374;24;O
1385;36;O
1394;27;O
1404;30;O
1420;21;O
1428;29;O
1429;27;O
1430;36;O
1450;33;O
1456;33;O
1457;31;O
1469;25;O
1479;13;O
1485;21;O
1509;28;O
1512;41;O
1521;42;O
1524;26;O
1536;21;O
1538;36;O
1543;29;O
1580;33;O
1580;20;O
1584;29;O
1585;38;O
1586;38;O
1591;28;O
1614;21;O
1620;43;O
1623;34;O
1634;21;O
1648;33;O
1651;25;O
1652;34;O
1670;32;O
1686;37;O
1694;24;O
1702;22;O
1714;49;O
1714;44;O
1718;30;O
1719;22;O
1727;19;O
1737;27;O
1746;14;O
1759;12;O
1768;13;O
1776;17;O
1793;23;O
