#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;64;0;0;0;0;0;0.81
59.66;0;63;0;54.39;0;59.66;0;0.78
119.59;0;61;0;93.69;0;119.59;0;0.77
179.61;0;61;0;99.24;0;179.61;0;0.56
239.65;0;59;0;99.95;0;217.84;0;0.53
299.71;0;56;0;112.02;0;288.8;0;0.55
359.93;0;54;0;131.47;0;349.02;0;0.55
419.98;0;51;0;120.18;0;409.07;0;0.73
479.69;27;48;0;112.39;0;479.69;0;0.87
539.71;27;46;0;127.08;0;539.71;0;0.92
599.92;27;42;0;98.61;0;599.92;0;0.88
