#TimeStamp;TripTime;Type
37;12;O
51;37;O
62;13;O
64;15;O
65;39;O
69;21;O
114;24;O
142;24;O
145;27;O
157;27;O
180;21;O
191;14;O
206;24;O
238;31;O
248;15;O
268;24;O
279;23;O
298;20;O
325;35;O
348;29;O
363;23;O
366;33;O
387;42;O
418;24;O
440;26;O
471;13;O
475;13;O
477;14;O
515;24;O
533;28;O
555;12;O
578;26;O
586;30;O
597;30;O
630;32;O
643;17;O
658;29;O
672;49;O
706;15;O
711;17;O
720;24;O
767;20;O
777;19;O
793;20;O
793;16;O
827;19;O
839;35;O
854;13;O
880;25;O
907;23;O
912;13;O
928;29;O
947;22;O
959;7;O
977;13;O
992;35;O
1012;27;O
1018;15;O
1036;16;O
1043;17;O
1058;17;O
1088;18;O
1102;16;O
1143;16;O
1156;28;O
1161;21;O
1167;29;O
1204;26;O
1226;23;O
1269;24;O
1285;22;O
1304;21;O
1327;15;O
1329;26;O
1331;20;O
1348;28;O
1383;18;O
1430;28;O
1437;43;O
1450;22;O
1456;22;O
1457;22;O
1480;25;O
1555;19;O
1585;26;O
1588;11;O
1593;40;O
1598;31;O
1630;26;O
1650;14;O
1666;24;O
1682;26;O
1711;25;O
1717;27;O
1718;19;O
1733;21;O
1748;20;O
1771;30;O
