#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.82;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.59;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
180;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
239.96;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
299.87;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
359.93;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.97;6;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
479.97;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
539.83;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
599.98;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
659.95;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
719.94;10;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
780;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
839.77;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
899.88;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
959.91;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1019.88;4;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1079.97;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1139.98;5;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
1199.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1260;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1319.9;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1379.75;5;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1440;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1499.78;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1559.65;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1619.97;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1679.69;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1739.94;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1799.83;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
