#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;100;0;0;0;0;0;0;0;0;0
599.98;0.53;100;0;0;0;0;0;0;0;0;0
1199.96;0.35;100;0;0;0;0;0;0;0;0;0
1799.83;0.17;100;0;0;0;0;0;0;0;0;0
