#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.25
59.82;200;200;0;51.96;0;59.02;0;0.29
119.59;200;200;0;95.89;0;116.84;0;0.27
180;200;200;0;127.37;0;173.2;0;0.31
239.96;200;200;0;148.81;0;226.57;0;0.27
299.87;200;200;0;175.37;0;286.21;0;0.25
359.93;200;200;0;204.75;0;335.36;0;0.26
419.97;200;200;0;216.25;0;361.31;0;0.33
479.97;200;200;0;254.27;0;392.56;0;0.4
539.83;200;200;0;261.6;0;434.44;0;0.38
599.98;200;200;0;285.37;0;442.61;0;0.38
659.95;200;200;0;277.41;0;470.07;0;0.46
719.94;200;200;0;290;0;518.73;0;0.42
780;200;200;0;290.04;0;535.63;0;0.46
839.77;200;200;0;312.75;0;597.49;0;0.48
899.88;200;200;0;334.62;0;640.34;0;0.43
959.91;200;200;0;356.85;0;708.05;0;0.41
1019.88;200;200;0;350.12;0;795.34;0;0.42
1079.97;200;200;0;348.72;0;801.39;0;0.51
1139.98;200;200;0;335.27;0;771.35;0;0.59
1199.96;200;200;0;362.81;0;733.86;0;0.62
1260;200;200;0;362.77;0;777.9;0;0.66
1319.9;200;200;0;364.7;0;855.22;0;0.66
1379.75;200;200;0;368.62;0;855.75;0;0.68
1440;200;200;0;361.43;0;798.76;0;0.69
1499.78;200;200;0;376.81;0;833.74;0;0.72
1559.65;200;189;0;407.65;0;992.66;0;0.65
1619.97;200;175;0;427.1;0;1095.72;0;0.66
1679.69;200;157;0;418.11;0;1206.48;0;0.66
1739.94;200;142;0;412.3;0;1300.86;0;0.68
1799.83;200;125;0;436.13;0;1423.45;0;0.58
