#TimeStamp;DistanceTraveled
59.89;291
119.75;188.04
179.6;123.26
239.89;122.59
299.97;30.63
359.66;73.76
419.73;53.6
479.64;146.2
539.78;91.8
599.84;89
659.9;60.13
719.73;59
779.78;92.41
839.71;165.6
899.61;132.66
959.62;43.92
1019.94;110.75
1079.99;27.54
1139.85;61.51
1199.91;80.32
1259.8;163.97
1319.94;82.37
1379.64;113.79
1439.87;155.24
1499.67;152.55
1559.94;118.51
1619.79;82.48
1679.6;83.85
1739.58;62
1799.68;124.55
