#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.88;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
119.97;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
179.89;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
239.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.95;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
359.97;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
419.72;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
479.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
539.6;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
599.78;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
659.73;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
779.93;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.9;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.79;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.89;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1019.76;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1079.97;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1139.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1199.97;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1259.88;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1319.8;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.73;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1439.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1499.95;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1559.65;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1619.87;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1679.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1739.62;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1799.99;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
