#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;108.16;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.99;108.58;0.09;PP/0,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.89;107.7;0.17;PP/0,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
179.83;107.63;0.23;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.98;107.57;0.28;PP/0.01,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
299.68;107.21;0.33;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.97;107.04;0.36;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.85;106.89;0.39;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
479.61;106.78;0.43;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
539.85;106.55;0.5;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
599.94;106.52;0.56;PP/0.03,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
659.99;106.52;0.62;PP/0.04,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.06,RP/0
719.68;106.44;0.7;PP/0.05,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
779.92;106.28;0.74;PP/0.06,TA/0.32,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
839.91;106.2;0.8;PP/0.06,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
899.69;106.19;0.85;PP/0.06,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.08,RP/0
959.75;106.19;0.89;PP/0.07,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.08,RP/0
1019.95;106.19;0.94;PP/0.07,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.09,RP/0
1079.95;106.04;1.04;PP/0.07,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.1,RP/0
1139.85;105.85;1.13;PP/0.08,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.1,RP/0
1199.93;105.82;1.17;PP/0.08,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.11,RP/0
1259.71;105.79;1.21;PP/0.09,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.11,RP/0
1319.98;105.78;1.25;PP/0.09,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.12,RP/0
1379.99;105.78;1.28;PP/0.1,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.12,RP/0
1439.95;105.78;1.3;PP/0.1,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.12,RP/0
1499.81;105.78;1.34;PP/0.1,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.12,RP/0
1559.75;105.78;1.37;PP/0.11,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.12,RP/0
1619.86;105.57;1.4;PP/0.11,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.13,RP/0
1679.98;105.34;1.42;PP/0.11,TA/0.46,IS/0,PS/0.19,RB/0,OB/0.13,RP/0
1739.97;105.19;1.45;PP/0.11,TA/0.47,IS/0,PS/0.19,RB/0,OB/0.13,RP/0
1799.97;105.11;1.47;PP/0.12,TA/0.47,IS/0,PS/0.19,RB/0,OB/0.13,RP/0
