#TimeStamp;DistanceTraveled
59.99;181
119.89;55
179.83;109.8
239.98;143.31
299.68;106.61
359.97;167.29
419.85;100.3
479.61;131.74
539.85;206.42
599.94;142.61
659.99;94.91
719.68;168.42
779.92;174.51
839.91;59.28
899.69;184.45
959.75;86.61
1019.95;145.68
1079.95;103.06
1139.85;129.7
1199.93;164.95
1259.71;166.28
1319.98;177.31
1379.99;159.4
1439.95;180.09
1499.81;148.22
1559.75;133.08
1619.86;157.4
1679.98;181.1
1739.97;207.83
1799.97;139.23
