#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.97;200;200;0;52.26;0;59.97;0;0.36
119.89;200;200;0;83.42;0;117.83;0;0.4
179.82;200;200;0;113.93;0;177.51;0;0.47
239.98;200;200;0;131.69;0;205.89;0;0.56
299.98;200;200;0;146.61;0;257.26;0;0.45
359.92;200;200;0;183.14;0;289.61;0;0.53
419.76;200;200;0;193.11;0;316.5;0;0.58
479.85;200;200;0;238.06;0;368.72;0;0.63
539.98;200;200;0;261.78;0;425.05;0;0.66
599.9;200;200;0;281.99;0;479.17;0;0.65
659.99;200;200;0;293.15;0;502.67;0;0.67
719.84;200;200;0;324.31;0;553.44;0;0.62
779.78;200;200;0;320.12;0;627.97;0;0.56
839.85;200;200;0;331.19;0;627.72;0;0.65
899.99;200;200;0;339.78;0;665.57;0;0.73
959.87;200;200;0;360.1;0;718.15;0;0.73
1019.79;200;200;0;298.78;0;707.78;0;0.77
1079.87;200;200;0;327.48;0;784.35;0;0.74
1139.8;200;200;0;349;0;835.3;0;0.77
1199.84;200;184;0;386.02;0;890.43;0;0.67
1259.62;200;188;0;387.53;0;896.14;0;0.73
1319.94;200;174;0;397.96;0;879.05;0;0.76
1379.92;200;170;0;437.24;0;1050.47;0;0.74
1439.94;200;165;0;424.04;0;1117.23;0;0.7
1499.98;200;151;0;425.73;0;1153.76;0;0.69
1559.75;200;142;0;402.72;0;1150.08;0;0.69
1619.99;200;125;0;423.69;0;1190.95;0;0.7
1679.9;200;115;0;439.2;0;1299.24;0;0.68
1739.75;200;104;0;393.57;0;1395.73;0;0.71
1799.82;200;100;0;441.36;0;1468.13;0;0.66
