#TimeStamp;TripTime;Type
35;18;O
41;13;O
41;12;O
41;25;O
61;11;O
70;24;O
167;24;O
177;21;O
191;17;O
236;32;O
251;22;O
269;26;O
302;28;O
326;22;O
333;15;O
358;16;O
381;15;O
421;20;O
466;18;O
473;28;O
474;22;O
486;13;O
539;18;O
544;13;O
583;22;O
585;23;O
633;17;O
640;19;O
654;26;O
661;19;O
663;21;O
726;23;O
737;21;O
742;15;O
750;29;O
760;16;O
810;16;O
822;14;O
850;18;O
908;14;O
908;22;O
917;31;O
920;32;O
939;23;O
970;24;O
977;20;O
991;22;O
1016;21;O
1069;21;O
1093;14;O
1148;36;O
1150;28;O
1157;52;O
1170;24;O
1173;21;O
1189;16;O
1249;23;O
1255;22;O
1262;25;O
1289;31;O
1296;21;O
1304;22;O
1337;26;O
1347;13;O
1370;21;O
1411;27;O
1412;22;O
1417;26;O
1422;20;O
1428;33;O
1456;26;O
1471;13;O
1492;24;O
1493;12;O
1517;23;O
1533;19;O
1566;27;O
1569;12;O
1577;23;O
1604;18;O
1607;14;O
1661;17;O
1663;23;O
1676;18;O
1684;66;O
1692;37;O
1735;20;O
1756;23;O
1757;21;O
1768;20;O
1777;28;O
