# SectorTime OrdersPlaced
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0 909.4613280666395
0.010597222222222221 905.3553189533716
0.010597222222222221 905.3553189533716
0.010611111111111111 905.3553189533716
0.012088888888888889 904.004627927325
0.012763888888888889 903.5565733620336
0.012880555555555555 903.5565733620336
0.015658333333333333 902.6649291243514
0.01845 901.7829502343486
0.018733333333333334 901.7829502343486
0.021302777777777778 900.4710888412894
0.021302777777777778 900.4710888412894
0.021405555555555556 900.4710888412894
0.024080555555555556 899.1663917358636
0.024183333333333334 899.1663917358636
0.02423888888888889 899.1663917358636
0.027394444444444443 897.5797188877457
0.029683333333333332 897.0552307883385
0.029683333333333332 897.0552307883385
0.02981666666666667 896.5291851076912
0.029830555555555555 896.5291851076912
0.0302 896.5291851076912
0.032608333333333336 894.4340365088367
0.032608333333333336 894.4340365088367
0.032725 894.4340365088367
0.035458333333333335 893.3928487153669
0.03576666666666667 893.3928487153669
0.038247222222222224 891.3297525759373
