# SectorTime station0 station1 station2 station3 station4
0 12.00222707939208 29.014368563440335 12.140522703946337 14.378217517254622 20.110588932598194
0.016591666666666668 12.00222707939208 29.014368563440335 12.140522703946337 14.378217517254622 20.110588932598194
0.033325 12.502075705285813 29.431877183488282 12.698669182560305 14.663235700255974 20.771067526287478
0.049994444444444446 12.502075705285813 29.431877183488282 12.698669182560305 14.663235700255974 20.771067526287478
0.06658888888888889 12.84238551833761 29.700617728588174 13.038813254935105 14.903009985721559 21.150322048787398
0.08332777777777778 13.591293956779818 30.256246196478244 13.788264333274746 15.469781469121617 21.953042080595665
0.09998611111111111 13.963103824376123 30.532631973653803 14.160790193638917 15.757966739837991 22.35157930585559
0.11665555555555555 14.38974187884403 30.863503178666125 14.587877093743561 16.106659594786535 22.79950109814682
0.13329166666666667 14.38974187884403 30.863503178666125 14.587877093743561 16.106659594786535 22.79950109814682
0.14999722222222223 15.31283965152815 31.61563331164632 15.511622454539696 16.88472409792886 23.76357734500574
0.16655277777777777 15.31283965152815 31.61563331164632 15.511622454539696 16.88472409792886 23.76357734500574
0.18333333333333332 16.278497053995117 32.432361973930156 16.478696564279808 17.719677735853956 24.771900370740408
0.19993611111111112 16.278497053995117 32.432361973930156 16.478696564279808 17.719677735853956 24.771900370740408
0.21664166666666668 17.30734213892312 33.32691211979814 17.508495770997786 18.628904805390075 25.84011260805107
0.23330277777777778 17.82406908950481 33.7809183566091 18.02600058586623 19.090136965750396 26.37525700322618
0.24999722222222223 18.35378411912378 34.25119930120259 18.557215016755656 19.5639328091626 26.922890202738458
0.26666666666666666 18.895398464004284 34.73469853943386 19.101070436647905 20.051784729490873 27.482504518884983
0.2833 19.467879174198526 35.22657645141448 19.675528079484536 20.569299273165317 28.068766684809447
0.29990555555555554 19.467879174198526 35.22657645141448 19.675528079484536 20.569299273165317 28.068766684809447
0.31659166666666666 20.047317750664703 35.71972762611374 20.241052750103325 21.091290785328404 28.652583391972534
0.3333138888888889 21.21294274470717 36.704531738988614 21.38885666708121 22.15700819533432 29.831992791895605
0.34996666666666665 21.21294274470717 36.704531738988614 21.38885666708121 22.15700819533432 29.831992791895605
0.3665833333333333 21.82332157484429 37.22166438714435 22.00144785145007 22.714948397928733 30.443312133957537
0.38332222222222223 23.032552111601724 38.215123177928305 23.20096324997821 23.829959698295735 31.63943126706908
0.3999916666666667 23.634256094780614 38.69328683458025 23.79858312719997 24.384104242045264 32.2274303082328
0.41665555555555556 24.25643056533656 39.188462687866135 24.41703445216795 24.9611110080436 32.83386130229806
0.43330277777777776 24.25643056533656 39.188462687866135 24.41703445216795 24.9611110080436 32.83386130229806
0.44997777777777775 25.48959785243449 40.15190563322938 25.668189704528512 26.13275695853631 34.04703334178283
0.46663055552777777 25.48959785243449 40.15190563322938 25.668189704528512 26.13275695853631 34.04703334178283
0.4832194444444444 26.125607758219346 40.65010683954951 26.313088592597154 26.735565920838756 34.660302163506124
0.49995833333333334 26.757807954426383 41.13986606226097 26.954548916582784 27.328204187242722 35.27254905437253
0.51665 28.02413476414155 42.20888868744109 28.266626531544023 28.48059551131785 36.675067269714354
0.5332444444444444 28.690129706916032 42.73192205696136 28.928339844075957 29.096781530968183 37.30338588794424
0.5499972222222222 30.720385514851365 44.41204687463788 30.946490035949452 30.90907286786533 39.36480662190872
0.5666583333333334 31.766374428134398 45.26438300974642 31.984528791414007 31.841648225404917 40.39822166828689
0.5832972222222222 32.441339856144054 45.78550037635519 32.65059236499183 32.462165801037344 41.01275485016271
0.59992777775 32.84513942725815 46.13547917405296 33.04389448519828 32.78802191038876 41.444515336345276
0.616625 34.6762268768251 47.50960005908529 34.82640690209095 34.39005334698641 43.15378051636314
0.6333249999722222 36.297969425899446 48.71974791860918 36.393397649897565 35.7474375427483 44.7307438937154
0.6499916666388889 36.988443508250874 49.23867528533767 37.09627511187864 36.400770662666744 45.363293903617645
0.6666583333055556 38.60673550394959 50.4936398064782 38.76473948385301 37.82334452868365 46.98291810390298
0.6832805555555556 38.60673550394959 50.4936398064782 38.76473948385301 37.82334452868365 46.98291810390298
0.6999972221944445 41.005722861718134 52.38967783130892 41.2354206484545 39.962079599647524 49.24680928103664
0.7165527777777778 41.005722861718134 52.38967783130892 41.2354206484545 39.962079599647524 49.24680928103664
0.7332472222222223 42.25722684303069 53.351339947560184 42.518733136151454 41.0849805234291 50.409995717191435
0.7499833333333333 43.52705040838255 54.32936288486077 43.822126902634594 42.229574965328545 51.57894975811442
0.7666416666666667 44.81203155768674 55.31306605844479 45.13169963457917 43.40560732163814 52.74601063310639
0.7832944444444444 46.8051641224804 56.857289601280414 47.15898548715122 45.30122802406094 54.5328382164233
0.7999527777777777 47.98458329670335 57.80628005669148 48.39115071924891 46.364787506650096 55.68494456781402
0.8166472222222222 49.31285795821951 58.83656440567872 49.72122506122074 47.64905254469021 56.87408751104206
0.8333 50.01245797567913 59.39445710266196 50.41100083080278 48.372625293036165 57.472391213761554
0.85 52.64009014892056 61.5086256713471 53.01048142850127 50.98024859160642 59.80730218133561
0.8666583333055555 53.98499976358339 62.5602970155686 54.315602177386644 52.28620492096182 60.96369871351725
0.8832333333333333 53.98499976358339 62.5602970155686 54.315602177386644 52.28620492096182 60.96369871351725
0.8999194444444445 55.34924502289654 63.601838404719224 55.63969032674811 53.62589599590876 62.142310030115326
0.9166555555555556 57.36130705392065 65.14392683825156 57.6171380173259 55.65957228867507 63.85467319608856
0.9333194444444445 58.75868422629578 66.2364347167154 58.9962122657005 57.008775721954855 65.12372676407392
0.9498972222222222 59.418231425558545 66.72943586309786 59.628507232978826 57.69738920239522 65.6513261151159
0.9666611111111111 62.12502558295491 68.78742168664535 62.255638716401855 60.41742836214012 67.95902156696032
0.983325 62.86326208036014 69.35599524322964 62.979826482629534 61.1333902128447 68.62274560293807
0.9999833333333333 64.81749186171065 70.84530332632568 64.87365634285182 63.1150243944813 70.25392322846065
