# SectorTime OrderLatenessAvg
0.010575 0
0.010597222222222221 0
0.012055555555555555 0
0.01275277775 0
0.015644444444444443 0
0.018430555555555554 0
0.018711111111111112 0
0.021244444444444444 0
0.02171388888888889 0
0.024047222194444443 0
0.02413888888888889 0
0.024183333333333334 0
0.026905555555555554 0
0.027341666666666667 0
0.029655555555555557 0
0.029805555555555554 0
0.02981666666666667 0
0.03018888888888889 0
0.03259444444444445 0
0.03259444444444445 0
0.03270555555555556 0
0.035347222222222224 0
0.03535833333333333 0
0.03546944444444444 0
0.03571388888888889 0
0.03823611111111111 0
0.03829444444444444 0
0.03853611111111111 0
0.041025 0
0.041091666666666665 0
0.04370277777777778 0
0.04370277777777778 0
0.043852777777777775 0
0.04386388888888889 0
0.04656944444444444 0
0.046655555555555554 0
0.04674166666666667 0
0.046941666666666666 0
0.049383333333333335 0
0.04940555555555556 0
0.052125 0
0.05226111108333333 0
0.05228611111111111 0
0.052519444444444445 0
0.05485 0
0.055025 0
0.0551 0
0.055330555555555556 0
0.05771388888888889 0
0.05788611108333333 0
0.05788611108333333 0
0.0579 0
0.05812777777777778 0
0.060519444444444445 0
0.060727777777777776 0
0.060727777777777776 0
0.06343055555555556 0
0.06626388888888889 0
0.06626388888888889 0
0.06626388888888889 0
0.06673055555555556 0
0.06909166666666666 0
0.06909166666666666 0
0.06955277777777778 0
0.07196666666666666 0
0.07212222222222223 0
0.07229722222222222 0
0.07464722222222223 0
0.07473611111111111 0
0.07481944444444444 0
0.07494444444444444 0
0.07511666666666666 0
0.07747222222222222 0
0.07748333333333333 0
0.07764444444444445 0
0.08036388888888889 0
0.08045555555555556 0
0.0807 0
0.08336111111111111 0
0.08336111111111111 0
0.08354722222222222 0
0.08590833333333334 0
0.08599166666666666 0
0.08616388888888889 0
0.08616388888888889 0
0.08631388888888888 0
0.088725 0
0.08888888888888889 0
0.089075 0
0.089075 0
0.09149722222222222 0
0.09170555555555555 0
0.09186666666666667 0
0.09194444444444444 0
0.09431666666666666 0
0.0946638888888889 0
0.09728333333333333 0
0.09745555552777778 0
0.09745555552777778 0
0.097575 0
0.09991111111111112 0
0.10305555555555555 0
0.10305555555555555 0
0.10325 0
0.1055 0
0.10571666666666667 0
0.10593888888888889 0
0.10593888888888889 0
0.10833055555555555 0
0.10850555555555555 0
0.10880555555555556 0
0.11141666666666666 0
0.11150555555555555 0
0.11160833333333334 0
0.1141888888888889 0
0.11435833333333334 0
0.11666666666666667 0
0.11704166666666667 0
0.11717222222222222 0
0.11727222222222222 0
0.119475 0
0.11986944444444445 0
0.119925 0
0.12004444444444444 0
0.1223 0
0.12272777777777778 0
0.12285833333333333 0
0.125575 0
0.12558611111111112 0
0.1279 0
0.13080277777777777 0
0.13103055555555557 0
0.131175 0
0.13126944444444444 0
0.13388055555555556 0
0.13392777777777778 0
0.1340111111111111 0
0.13404722222222223 0
0.1363361111111111 0
0.13922222222222222 0
0.1394388888888889 0
0.1396111111111111 0
0.14201944444444445 0
