# SectorTime RealTime
0 0.05011290322580645
0.016591666666666668 0.05011290322580645
0.033325 0.052010101010101006
0.049994444444444446 0.052010101010101006
0.06658888888888889 0.05294607843137255
0.08332777777777778 0.05483333333333333
0.09998611111111111 0.05576126126126126
0.11665555555555555 0.056675438596491226
0.13329166666666667 0.056675438596491226
0.14999722222222223 0.05846250000000001
0.16655277777777777 0.05846250000000001
0.18333333333333332 0.06022222222222222
0.19993611111111112 0.06022222222222222
0.21664166666666668 0.06196212121212121
0.23330277777777778 0.06282592592592592
0.24999722222222223 0.06369927536231886
0.26666666666666666 0.06455673758865249
0.2833 0.0654027777777778
0.29990555555555554 0.0654027777777778
0.31659166666666666 0.06624489795918369
0.3333138888888889 0.06790522875816994
0.34996666666666665 0.06790522875816994
0.3665833333333333 0.06872435897435898
0.38332222222222223 0.07033333333333334
0.3999916666666667 0.07112727272727273
0.41665555555555556 0.07192261904761905
0.43330277777777776 0.07192261904761905
0.44997777777777775 0.07351724137931033
0.46663055552777777 0.07351724137931033
0.4832194444444444 0.07430508474576271
0.49995833333333334 0.07508888888888889
0.51665 0.07821186440677964
0.5332444444444444 0.07896666666666664
0.5499972222222222 0.08232222222222221
0.5666583333333334 0.08394444444444443
0.5832972222222222 0.08463934426229507
0.59992777775 0.085525
0.616625 0.08772131147540983
0.6333249999722222 0.09008055555555555
0.6499916666388889 0.09070218579234973
0.6666583333055556 0.09299722222222222
0.6832805555555556 0.09299722222222222
0.6999972221944445 0.09579444444444446
0.7165527777777778 0.09579444444444446
0.7332472222222223 0.09715833333333336
0.7499833333333333 0.09849722222222224
0.7666416666666667 0.09980277777777781
0.7832944444444444 0.10153551912568307
0.7999527777777777 0.10301412429378533
0.8166472222222222 0.10422033898305084
0.8333 0.10468055555555557
0.85 0.10700833333333334
0.8666583333055555 0.10815
0.8832333333333333 0.10815
0.8999194444444445 0.10925833333333333
0.9166555555555556 0.11073770491803278
0.9333194444444445 0.11207909604519777
0.9498972222222222 0.1124527777777778
0.9666611111111111 0.11447222222222224
0.983325 0.11510451977401132
0.9999833333333333 0.11639722222222222
1.0166583333333334 0.11732499999999997
1.033311111111111 0.11823611111111111
1.0499333333333334 0.11823611111111111
1.0665638888888889 0.119125
1.08325 0.11998055555555555
1.0999833333333333 0.12163333333333332
1.1165611111111111 0.12163333333333332
1.1333027777777778 0.1227021857923497
1.1499416666666666 0.12348360655737703
1.1666555555555556 0.12424590163934425
1.183325 0.12546944444444444
1.1999583333333332 0.12546944444444444
1.2166388888888888 0.12686944444444442
1.2333305555555556 0.12754166666666664
1.249986111111111 0.12818333333333332
1.2666583333333334 0.12881388888888887
1.2832694444444444 0.12881388888888887
1.299975 0.1300333333333333
1.3166555555555555 0.1306222222222222
1.3333111111111111 0.13119166666666665
1.3499305555555556 0.13119166666666665
1.3666361111111112 0.13174722222222218
1.383325 0.1328222222222222
1.3999666666666666 0.1331412429378531
1.4166 0.13353551912568304
1.43332777775 0.13430555555555557
1.4499444444444445 0.13476111111111108
1.4666444444444444 0.13495355191256828
1.483325 0.13563055555555553
1.4999805555555557 0.13563055555555553
1.5166277777777777 0.13604444444444444
1.5332305555555557 0.13645
1.5499888888888889 0.13723888888888888
1.5666305555555555 0.1374322033898305
