# SectorTime OrderThroughputAgeAverage
0 311.1790322580645
0.016591666666666668 311.1790322580645
0.033325 330.1033333333334
0.049994444444444446 330.1033333333334
0.06658888888888889 338.2644117647059
0.08332777777777778 354.63583333333344
0.09998611111111111 362.0751351351352
0.11665555555555555 369.37000000000006
0.13329166666666667 369.37000000000006
0.14999722222222223 385.06875
0.16655277777777777 385.06875
0.18333333333333332 400.42642857142863
0.19993611111111112 400.42642857142863
0.21664166666666668 416.7325000000001
0.23330277777777778 424.84733333333344
0.24999722222222223 432.5145652173914
0.26666666666666666 439.9046808510639
0.2833 446.87791666666675
0.29990555555555554 446.87791666666675
0.31659166666666666 451.7818367346939
0.3333138888888889 462.24313725490197
0.34996666666666665 462.24313725490197
0.3665833333333333 467.2011538461539
0.38332222222222223 475.1614814814816
0.3999916666666667 480.003090909091
0.41665555555555556 486.91428571428577
0.43330277777777776 486.91428571428577
0.44997777777777775 505.9575862068966
0.46663055552777777 505.9575862068966
0.4832194444444444 516.4516949152543
0.49995833333333334 528.7011666666668
0.51665 559.2494915254238
0.5332444444444444 572.632
0.5499972222222222 605.7078333333334
0.5666583333333334 617.2568333333334
0.5832972222222222 607.1378688524591
0.59992777775 614.3215
0.616625 601.1208196721312
0.6333249999722222 604.2393333333333
0.6499916666388889 594.3337704918033
0.6666583333055556 596.9526666666667
0.6832805555555556 596.9526666666667
0.6999972221944445 588.4638333333334
0.7165527777777778 588.4638333333334
0.7332472222222223 583.6476666666666
0.7499833333333333 578.7488333333333
0.7666416666666667 573.8896666666667
0.7832944444444444 559.5611475409837
0.7999527777777777 567.4686440677965
0.8166472222222222 561.2676271186441
0.8333 551.9131666666667
0.85 538.6723333333333
0.8666583333055555 531.4938333333333
0.8832333333333333 531.4938333333333
0.8999194444444445 524.3326666666668
0.9166555555555556 508.0249180327869
0.9333194444444445 508.4028813559322
0.9498972222222222 499.9295
0.9666611111111111 482.52083333333337
0.983325 481.21389830508474
0.9999833333333333 463.70883333333325
1.0166583333333334 453.3086666666667
1.033311111111111 442.92783333333335
1.0499333333333334 442.92783333333335
1.0665638888888889 432.8015
1.08325 422.75249999999994
1.0999833333333333 401.205
1.1165611111111111 401.205
1.1333027777777778 384.147868852459
1.1499416666666666 372.88868852459024
1.1666555555555556 361.7431147540983
1.183325 344.1861666666667
1.1999583333333332 344.1861666666667
1.2166388888888888 318.8808333333334
1.2333305555555556 305.8491666666667
1.249986111111111 292.89016666666674
1.2666583333333334 279.8926666666667
1.2832694444444444 279.8926666666667
1.299975 255.5295
1.3166555555555555 243.64916666666664
1.3333111111111111 231.578
1.3499305555555556 231.578
1.3666361111111112 219.57699999999997
1.383325 196.83933333333334
1.3999666666666666 187.60864406779658
1.4166 181.45754098360652
1.43332777775 152.84333333333333
1.4499444444444445 135.3923333333333
1.4666444444444444 133.1727868852459
1.483325 95.7835
1.4999805555555557 95.7835
1.5166277777777777 73.639
1.5332305555555557 50.93566666666666
1.5499888888888889 13.99
1.5666305555555555 0
1.583325 0
1.5999027777777777 0
1.6165972222222222 0
1.6332305555555555 0
1.6498861111111112 0
1.666625 0
1.683286111111111 0
1.699961111111111 0
1.7166305555555557 0
1.7333305555555556 0
1.7499722222222223 0
1.7666416666666667 0
1.7833027777777777 0
1.7999277777777778 0
1.8165555555555555 0
1.8332694444444444 0
1.8499694444444446 0
1.8666444444444446 0
1.8832638888888888 0
1.8999972222222221 0
1.916588888888889 0
1.933325 0
1.9499 0
1.9666166666666667 0
1.9832833333333333 0
2 0
2.0166333333333335 0
2.033313888888889 0
2.049988888888889 0
2.066638888888889 0
2.0833305555555555 0
2.0999333333333334 0
2.1165583333333333 0
2.1332666666666666 0
2.1499333333333333 0
2.166611111111111 0
2.1833027777777776 0
2.1999444444444443 0
2.2166083333333333 0
2.2332833333333335 0
2.2499277777777777 0
2.2665694444444444 0
2.2832444444444446 0
2.299913888888889 0
2.3166611111111113 0
2.333283333333333 0
2.3499333333333334 0
2.366561111111111 0
2.383227777777778 0
2.3999277777777777 0
2.416663888888889 0
2.433236111111111 0
2.4499583333333335 0
2.4666083333333333 0
2.483236111111111 0
2.499919444416667 0
2.51665 0
2.5332944444444445 0
2.5499833333333335 0
2.566647222222222 0.8438333333333333
2.58325 0.8438333333333333
2.599972222222222 5.192333333333333
2.6166638888888887 8.403333333333332
2.6333305555555557 12.260166666666665
2.649958333333333 16.682499999999997
2.666638888888889 21.456
2.6832833333333332 21.456
2.6999944444444446 27.08423728813559
2.7166361111111113 38.0335
2.733299999972222 44.120999999999995
2.7499972222222224 50.62366666666666
2.766661111111111 57.63149999999999
2.7833055555555557 58.60830508474575
2.7999638888888887 65.81423728813559
2.8165833333333334 72.04533333333332
2.833327777777778 88.44083333333333
2.8499444444444446 96.86516666666667
2.866563888861111 98.50694915254238
2.883311111111111 107.50322033898304
2.8999805555555556 123.49733333333332
2.9166166666666666 123.49733333333332
2.9332861111111113 142.46149999999997
2.9499833333333334 152.1135
2.9666638888888888 162.17716666666666
2.9832972222222223 172.52716666666666
2.9999666666388887 175.45135593220337
3.0166666666666666 194.22783333333334
3.03325 194.22783333333334
3.0499944444444442 216.355
3.066647222222222 224.22426229508193
3.0832777777777776 231.8250847457627
3.099913888888889 240.1128333333333
3.1166638888888887 260.7244262295082
3.1333166666666665 274.3295081967213
3.1499305555555557 278.90166666666664
3.1665555555555556 291.39966666666663
3.1833055555555556 317.57516666666663
3.199997222222222 330.08399999999995
3.216552777777778 330.08399999999995
3.2332916666666667 349.3318032786884
3.2499444444444445 355.1539999999999
3.2666555555277776 367.95066666666656
3.283325 393.8804999999999
3.299977777777778 400.556440677966
3.316602777777778 413.5016949152542
3.333327777777778 424.8240983606557
3.349938888888889 438.6391803278688
3.3666222222222224 453.5083050847457
3.3833277777777777 479.87666666666667
3.3999 479.87666666666667
3.416655555527778 508.8481355932203
3.4332194444444446 523.0763333333333
3.4499472222222223 550.4045
3.466655555527778 596.0468852459015
3.4832555555555555 605.9809999999999
3.4999694444444445 660.3683333333332
3.51665 689.9837704918032
3.5333222221944443 701.4834999999999
3.5499916666666667 701.4834999999999
3.56655 701.4834999999999
3.583302777777778 710.735254237288
3.599988888861111 708.0927118644065
3.616661111111111 684.8765573770489
3.6333055555555553 693.0801666666664
3.649938888888889 684.8009999999997
3.666625 691.5533898305084
3.683288888888889 680.0274999999999
3.699936111111111 674.8506666666666
3.7165555555555554 674.694915254237
3.73325 652.5737704918031
3.7499694444444445 650.8598333333333
3.766661111111111 643.852
3.7832805555555558 643.852
3.7999833333333335 640.1066101694914
3.8166527777777777 621.5436666666666
