#TimeStamp;DistanceTraveled
59.98;211.5
119.79;146.23
179.93;120.24
239.96;143.78
299.86;137.61
359.93;109.07
420;157.61
479.84;130.08
539.92;124.95
599.69;169.46
659.81;137.24
719.97;128.18
779.76;192.37
839.65;141.75
899.82;180.9
959.77;158
1019.65;158.79
1079.96;162.95
1139.62;176.87
1199.99;203.35
1259.76;206.79
1319.69;84.05
1379.97;200.16
1439.87;212.77
1500;137.77
1559.92;156.12
1619.86;112.42
1679.61;157.32
1739.78;187.63
1799.98;118.37
