#TimeStamp;TripTime;Type
38;22;O
39;19;O
49;29;O
57;20;O
70;18;O
74;22;O
123;20;O
168;34;O
171;17;O
177;21;O
190;21;O
199;15;O
214;17;O
295;32;O
295;14;O
308;27;O
308;21;O
332;24;O
334;17;O
411;21;O
425;21;O
451;13;O
459;8;O
476;33;O
483;12;O
531;22;O
545;17;O
550;26;O
561;7;O
611;31;O
614;15;O
622;13;O
660;31;O
661;31;O
683;17;O
716;16;O
733;20;O
749;25;O
765;14;O
778;18;O
813;31;O
818;15;O
837;13;O
845;19;O
866;21;O
867;24;O
906;24;O
941;24;O
947;21;O
956;18;O
963;30;O
995;20;O
1000;12;O
1059;30;O
1059;25;O
1067;20;O
1077;31;O
1088;16;O
1095;17;O
1137;7;O
1146;27;O
1151;13;O
1155;17;O
1184;14;O
1192;27;O
1207;22;O
1232;16;O
1235;27;O
1246;23;O
1284;15;O
1307;19;O
1308;15;O
1334;23;O
1337;17;O
1362;24;O
1393;17;O
1397;13;O
1409;16;O
1429;35;O
1440;39;O
1460;19;O
1463;15;O
1484;22;O
1507;10;O
1526;22;O
1529;15;O
1543;10;O
1553;13;O
1565;23;O
1574;15;O
1601;15;O
1629;21;O
1668;23;O
1672;37;O
1690;28;O
1692;24;O
1693;19;O
1727;29;O
1735;6;O
1748;14;O
1778;28;O
1794;43;O
