#TimeStamp;TripTime;Type
35;11;O
40;22;O
43;20;O
64;24;O
70;13;O
71;20;O
133;24;O
142;18;O
159;13;O
161;18;O
245;18;O
247;23;O
289;23;O
299;24;O
344;23;O
352;15;O
367;26;O
390;22;O
423;16;O
433;10;O
467;23;O
474;21;O
498;8;O
542;24;O
546;13;O
549;19;O
560;31;O
585;20;O
595;17;O
660;19;O
686;22;O
694;20;O
696;17;O
723;13;O
727;7;O
756;25;O
770;18;O
780;21;O
796;17;O
825;18;O
838;13;O
864;24;O
866;20;O
923;32;O
945;18;O
947;21;O
961;31;O
965;15;O
976;24;O
1014;13;O
1015;26;O
1040;26;O
1056;25;O
1062;20;O
1086;17;O
1088;15;O
1103;20;O
1134;24;O
1161;28;O
1171;20;O
1180;26;O
1184;20;O
1223;24;O
1258;14;O
1262;23;O
1266;23;O
1279;15;O
1288;24;O
1315;18;O
1328;17;O
1345;20;O
1361;15;O
1393;20;O
1394;13;O
1406;12;O
1432;23;O
1433;7;O
1434;12;O
1481;21;O
1494;22;O
1501;17;O
1527;27;O
1529;24;O
1532;17;O
1594;19;O
1594;20;O
1600;23;O
1603;26;O
1622;18;O
1624;24;O
1666;14;O
1688;21;O
1695;11;O
1700;21;O
1707;28;O
1710;21;O
1744;20;O
1764;20;O
1788;27;O
1792;14;O
1795;17;O
