#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.9;0.43;100;0;0;0;0;0;0;0;0;0
1199.76;0.25;100;0;0;0;0;0;0;0;0;0
1799.98;0.12;100;0;0;0;0;0;0;0;0;0
