Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;223;165;35;26.385804164300076;233.3001245372652;4.114999999999782;63.813333333333276;6.371428571428571;949.0768686353384;1800
OutputStation1;35.50;9.50;244;191;33;30.313406575696312;433.8728446394556;4.054718625761424;78.28176045808027;7.393939393939394;864.7268180014681;1800
OutputStation2;0.50;6.50;252;192;30;34.50735545776068;494.50403751125845;4.04444444444448;78.64953823585779;8.4;831.1895238500105;1800
