#TimeStamp;TripTime;Type
35;11;O
40;22;O
43;20;O
64;24;O
70;13;O
71;20;O
127;18;O
141;18;O
163;14;O
169;17;O
249;24;O
260;21;O
277;18;O
284;23;O
338;20;O
340;18;O
377;22;O
385;14;O
415;25;O
446;23;O
451;23;O
452;19;O
478;7;O
528;19;O
544;17;O
545;27;O
574;20;O
577;27;O
608;15;O
612;18;O
614;21;O
663;28;O
667;16;O
701;16;O
719;22;O
730;16;O
750;22;O
765;20;O
806;14;O
809;26;O
839;22;O
847;21;O
854;25;O
888;20;O
902;12;O
911;20;O
944;21;O
945;28;O
956;24;O
984;19;O
985;24;O
1008;13;O
1014;26;O
1055;28;O
1057;16;O
1076;22;O
1098;23;O
1099;7;O
1109;23;O
1125;13;O
1134;7;O
1171;21;O
1193;15;O
1214;17;O
1230;16;O
1235;33;O
1247;16;O
1287;19;O
1304;17;O
1318;23;O
1322;7;O
1323;16;O
1373;19;O
1376;19;O
1387;21;O
1391;19;O
1408;21;O
1410;34;O
1450;14;O
1458;15;O
1476;23;O
1491;11;O
1493;20;O
1498;16;O
1530;14;O
1540;25;O
1546;21;O
1566;15;O
1581;27;O
1608;61;O
1613;15;O
1614;23;O
1627;24;O
1639;10;O
1662;29;O
1695;37;O
1724;34;O
1729;23;O
1745;35;O
1758;13;O
1760;26;O
1783;38;O
