#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.64;0.42;100;0;0;0;0;0;0;0;0;0
1199.81;0.25;100;0;0;0;0;0;0;0;0;0
1799.92;0.13;100;0;0;0;0;0;0;0;0;0
