Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;280;209;31;36.41905041124154;462.13181149829325;4.213333333332685;82.3655555555556;9.03225806451613;729.713318947498;1800
OutputStation1;35.50;9.50;270;203;31;35.78139761743249;472.64312299179716;4.04444444444448;79.18111111111111;8.709677419354838;767.2863058868473;1800
OutputStation2;0.50;6.50;243;167;35;28.597348795325026;261.474529282501;4.365555555555375;80.28165947374453;6.942857142857143;873.9709594928853;1800
