Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;233;163;33;28.540370152403103;448.3267491322938;4.114999999999782;75.88388888888875;7.0606060606060606;908.8287570515083;1800
OutputStation1;35.50;9.50;227;173;33;28.389859681907197;399.70215465509847;4.04444444444448;77.52685424949254;6.878787878787879;930.38356667537;1800
OutputStation2;0.50;6.50;263;203;30;35.93230567543762;429.21824839239054;4.1376839863651185;84.41657287525436;8.766666666666667;790.30466079896;1800
