#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.44
59.86;200;200;0;50.78;0;58.35;0;0.53
119.84;200;200;0;86.99;0;109.27;0;0.45
179.74;200;200;0;120.7;0;152.55;0;0.5
239.93;200;200;0;144.74;0;205.12;0;0.44
299.98;200;200;0;138.36;0;241.22;0;0.41
359.83;200;200;0;169.44;0;292.55;0;0.37
419.87;200;200;0;188.76;0;343.81;0;0.4
479.7;200;200;0;212.39;0;380.45;0;0.4
539.73;200;200;0;224.04;0;413.38;0;0.44
599.82;200;200;0;232.08;0;408.68;0;0.5
659.79;200;200;0;256.16;0;449.66;0;0.54
719.79;200;200;0;240.32;0;535.16;0;0.56
779.91;200;200;0;254.09;0;493.62;0;0.6
839.8;200;200;0;264.17;0;553.19;0;0.6
899.66;200;200;0;292.88;0;698.24;0;0.58
959.78;200;200;0;331.18;0;729.37;0;0.55
1019.78;200;200;0;352.44;0;736.68;0;0.57
1079.97;200;200;0;363.91;0;755.1;0;0.6
1139.63;200;200;0;425.33;0;914.69;0;0.54
1199.85;200;200;0;406.74;0;895.3;0;0.59
1259.96;200;179;0;404.57;0;847.98;0;0.61
1319.84;200;164;0;451.28;0;1024.49;0;0.57
1379.99;200;150;0;423.29;0;1127.47;0;0.56
1439.98;200;130;0;411.03;0;1091.27;0;0.58
1499.71;200;113;0;389.9;0;1195.33;0;0.58
1559.64;200;101;0;353.73;0;1349.83;0;0.59
1619.83;200;91;0;368.76;0;1363.32;0;0.59
1679.96;200;83;0;403.96;0;1485.83;0;0.58
1739.71;200;72;0;374.23;0;1570;0;0.61
1799.76;200;64;0;412.65;0;1624.68;0;0.63
