#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;107.5;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.86;106.76;0.11;PP/0,TA/0.06,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.84;106.76;0.21;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.74;106.76;0.24;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.93;106.76;0.28;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.98;106.76;0.32;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.83;106.76;0.35;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.87;106.76;0.37;PP/0.02,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.7;106.76;0.41;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.73;106.76;0.43;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.82;106.76;0.46;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.79;106.76;0.49;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.79;106.76;0.52;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.91;106.76;0.55;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.8;106.76;0.58;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.66;106.76;0.61;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.78;106.76;0.64;PP/0.03,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1019.78;106.76;0.67;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1079.97;106.76;0.7;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1139.63;106.76;0.72;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.85;106.76;0.74;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.96;106.76;0.77;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1319.84;106.76;0.8;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1379.99;106.76;0.82;PP/0.05,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.98;106.76;0.85;PP/0.05,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.71;106.76;0.87;PP/0.06,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.64;106.76;0.89;PP/0.06,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.83;106.76;0.92;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1679.96;106.76;0.94;PP/0.06,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.71;106.76;0.96;PP/0.07,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.76;106.76;0.99;PP/0.07,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
