# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
9.29074302134647 4509.03857231422 523 446.41030029381926 0.6422999540035863 1046 
8.51544540229885 4845.070368114411 515 465.68161430488516 0.6186489253793268 1030 
8.169117647058824 5012.058893642796 503 482.69658325665984 0.6287870624631979 1006 
8.287793905440964 4900.738611642935 497 450.0163017721861 0.6101731435690391 994 
8.186213043211016 4955.365461574069 507 460.24119613300854 0.6129725100605913 1014 
7.974573319400906 5001.443171067431 482 474.182586031272 0.5918595454718193 964 
7.880997474747474 5049.86260554246 489 444.66017057704005 0.6025343573822396 978 
8.546236559139786 4716.336614868427 510 460.679946563345 0.6098888169468774 1020 
7.737679211469534 5005.005698446306 480 439.6587538391787 0.5850528870292804 960 
7.502861274030629 5066.412221642557 461 452.05234341295284 0.5687811211541374 922 
8.155143105629348 4858.718819633799 519 455.23843877991646 0.6209798866227072 1038 
8.428136200716844 4879.361138271593 500 456.6287178042825 0.6150831974593565 1000 
7.976478494623656 4979.267957407383 497 427.0422123494351 0.5973676389139285 994 
8.071717171717173 5020.406020670484 507 439.70635532623515 0.6079695708934242 1014 
7.866789335480038 4847.99999999999 487 442.2224837026034 0.6057554518612019 974 
8.346102150537634 4971.564571628556 509 446.7454030455822 0.6232879037821863 1018 
8.243560606060607 4925.671180135529 509 440.422110580156 0.6150821698333393 1018 
8.075268817204302 5031.2757185240525 490 463.7516063200513 0.6040161618132946 980 
8.599798387096774 4955.5445846117955 506 466.9456733954921 0.6175215051207344 1012 
8.414544148380356 4870.587949505017 514 439.63807626971993 0.6174967252414703 1028 
8.757590996168583 4898.525411271954 504 451.0361044500416 0.6247374487886587 1008 
8.311805555555557 4858.968757539853 503 447.6851036190624 0.6124295201760046 1006 
8.752206154987023 4729.179287122846 509 472.2813325055363 0.6169197151059042 1018 
8.394014182424916 4867.145596142512 494 440.07265776121164 0.6057970640440408 988 
8.55979146301727 4946.269274150378 517 456.79098406536093 0.6373044685207283 1034 
8.499825844653431 4790.868136111101 503 484.86732060016095 0.6022245936634886 1006 
8.282828282828282 4763.344454874745 495 444.46300282591545 0.6046900107762029 990 
8.044018817204302 4853.263203858018 493 451.0976608074426 0.6017924451892345 986 
8.176985370950888 4765.874485245334 504 448.1977958384526 0.6035699862884227 1008 
8.297754420472472 4701.6756001760195 500 451.91146104223134 0.6203519616223528 1000 
8.095470837406323 4907.280303803291 498 441.8074756292902 0.603926654192154 996 
7.984331797235023 4877.127756877884 510 433.5369019119868 0.6075768277476321 1020 
8.950291991101224 4791.987950974743 520 444.6563601270278 0.6435708434395061 1040 
