#TimeStamp;TripTime;Type
42;18;O
48;18;O
53;11;O
68;21;O
69;21;O
74;18;O
144;11;O
144;20;O
161;34;O
169;19;O
174;20;O
197;25;O
227;15;O
243;18;O
243;21;O
283;9;O
296;35;O
298;28;O
325;24;O
347;26;O
354;21;O
382;42;O
406;24;O
418;24;O
419;32;O
458;15;O
467;25;O
479;17;O
494;15;O
518;17;O
525;32;O
541;7;O
574;18;O
583;26;O
617;19;O
624;11;O
638;23;O
644;20;O
659;19;O
678;27;O
694;20;O
706;22;O
719;21;O
730;26;O
761;20;O
785;28;O
785;26;O
811;22;O
821;23;O
836;16;O
837;18;O
867;26;O
891;28;O
899;31;O
938;23;O
947;25;O
953;14;O
987;6;O
989;30;O
993;29;O
1055;23;O
1078;23;O
1078;18;O
1086;35;O
1117;27;O
1118;20;O
1163;22;O
1194;12;O
1217;31;O
1226;29;O
1242;30;O
1263;20;O
1286;16;O
1312;19;O
1322;23;O
1325;20;O
1331;14;O
1360;15;O
1366;21;O
1404;13;O
1412;38;O
1413;28;O
1439;21;O
1446;27;O
1465;27;O
1498;18;O
1508;31;O
1510;19;O
1558;25;O
1577;21;O
1604;26;O
1605;24;O
1607;18;O
1643;20;O
1645;20;O
1663;32;O
1698;26;O
1723;27;O
1723;24;O
1736;21;O
1743;31;O
1762;19;O
1774;17;O
