#TimeStamp;Runtime;Requests
0.88;0;10
2.93;0;2
4.13;0;3
5.43;0;4
6.76;0;2
8.01;0;2
9.38;0;5
10.38;0;3
11.38;0;2
12.47;0;4
13.52;0;4
14.56;0;2
15.61;0;4
16.65;0;1
17.65;0;1
18.86;0;2
19.86;0;2
20.9;0;1
21.93;0;2
22.99;0;1
24.32;0;2
25.65;0;2
28.06;0;1
29.06;0;2
30.19;0;3
31.26;0;3
32.28;0;1
33.64;0;2
34.64;0;3
35.69;0;1
36.69;0;1
37.7;0;1
38.78;0;1
40;0;2
41.09;0;1
42.14;0;1
43.32;0;1
44.57;0;1
45.57;0;2
46.87;0;2
48.01;0;2
49.01;0;2
50.05;0;1
51.34;0;1
52.34;0;1
53.56;0;1
54.72;0;1
55.72;0;1
56.85;0;1
57.97;0;1
58.97;0;1
60;0;2
61.35;0;1
62.67;0;1
64.48;0;1
65.71;0;1
67.76;0;1
68.86;0;1
70.09;0;1
71.18;0;1
72.84;0;1
74.18;0;1
75.59;0;1
76.61;0;1
77.68;0;1
78.93;0;1
81.76;0;1
83.02;0;1
85.26;0;1
87.1;0;1
88.19;0;1
92.14;0;1
94.4;0;1
99.9;0;1
103.48;0;1
104.97;0;1
110.43;0;1
111.65;0;1
112.89;0;1
114.1;0;1
115.56;0;1
116.65;0;1
119.89;0;1
120.98;0;1
123.03;0;1
125.56;0;1
126.6;0;1
127.66;0;1
129.4;0;1
130.49;0;1
131.57;0;1
134.85;0;1
137.7;0;1
140.37;0;1
143.62;0;1
144.71;0;1
154.16;0;1
156.88;0;1
157.89;0;1
161.39;0;1
162.52;0;1
171.36;0;1
176.2;0;1
187.76;0;1
192.97;0;1
194.29;0;1
196.48;0;1
201.95;0;1
203.02;0;1
204.29;0;1
206.34;0;1
208.24;0;1
210.12;0;1
211.25;0;1
212.5;0;1
215.42;0;2
217.9;0;1
218.9;0;1
219.9;0;1
220.93;0;1
225.29;0;1
227.14;0;1
228.21;0;1
229.28;0;1
230.3;0;1
239.27;0;1
240.74;0;1
241.83;0;1
243.18;0;1
244.23;0;1
246.66;0;1
248.71;0;1
256.02;0;1
257.25;0;1
259.52;0;1
260.61;0;1
265.48;0;1
266.57;0;1
268.34;0;1
272.98;0;1
274;0;1
275.34;0;1
276.42;0;1
277.5;0;1
278.83;0;1
281.87;0;1
284.91;0;2
287.67;0;1
288.76;0;1
291.17;0;1
292.3;0;1
295.37;0;1
296.86;0;1
298.91;0;1
301.03;0;1
303.08;0;1
304.14;0;1
308.3;0;1
312.06;0;1
314.73;0;1
320.18;0;1
322.4;0;1
328.5;0;1
331.22;0;1
333.89;0;1
338.44;0;1
344.61;0;1
348.06;0;1
349.39;0;1
350.48;0;1
356.9;0;1
360.65;0;1
362.27;0;1
364.94;0;1
366.03;0;1
369.04;0;1
372.32;0;1
376.97;0;1
379.17;0;1
381.5;0;1
382.78;0;1
386.2;0;1
387.29;0;1
394.13;0;1
395.22;0;1
398.96;0;1
400.36;0;1
402.65;0;1
410.09;0;1
412.78;0;1
416.27;0;1
419.2;0;1
421.78;0;1
428.04;0;1
433.51;0;1
436.02;0;1
441.23;0;1
443.48;0;1
446.49;0;1
447.57;0;1
449.96;0;1
451.4;0;1
453.73;0;1
455.71;0;1
456.78;0;1
458.02;0;1
459.46;0;1
461.05;0;1
462.09;0;1
463.56;0;1
464.56;0;1
465.7;0;1
467.28;0;1
468.99;0;1
472.88;0;1
474.04;0;1
475.38;0;1
476.62;0;1
485.4;0;1
486.5;0;1
488.03;0;1
489.1;0;1
490.19;0;1
492.6;0;1
494.1;0;1
498.2;0;1
501.6;0;1
507.04;0;1
509.1;0;1
518.02;0;1
527.52;0;1
533;0;1
535.83;0;1
541.02;0;1
542.53;0;1
545.15;0;1
547.87;0;1
549.85;0;1
551.08;0;2
553.41;0;1
554.59;0;1
555.97;0;1
557.37;0;1
558.59;0;1
559.62;0;1
560.79;0;1
562.37;0;1
563.38;0;1
564.52;0;2
565.59;0;1
568.02;0;1
570.69;0;1
571.77;0;2
572.8;0;1
573.93;0;2
574.93;0;1
577.27;0;2
578.52;0;1
580.06;0;1
581.14;0;4
582.14;0;1
584.03;0;1
585.06;0;1
587.53;0;1
588.76;0;1
590.52;0;1
591.58;0;1
592.69;0;2
595.36;0;1
596.41;0;1
598.62;0;1
600.6;0;1
601.69;0;1
605.87;0;1
609.43;0;1
610.57;0;1
611.62;0;1
614.27;0;1
616.87;0;1
621.4;0;1
623.53;0;1
629.7;0;1
633.87;0;2
637.76;0;1
638.99;0;1
640;0;1
643.82;0;2
648.84;0;1
651.64;0;1
654.06;0;1
655.12;0;1
657.79;0;1
660;0;1
661.02;0;1
663.24;0;1
664.51;0;2
665.75;0;1
671.35;0;1
674.01;0;1
675.25;0;2
677.39;0;1
678.48;0;1
688.22;0;1
693.45;0;1
721.72;0;1
730.56;0;1
734.32;0;1
736.01;0;1
739.15;0;1
740.42;0;1
742.65;0;1
749.21;0;1
750.94;0;1
752.75;0;1
753.94;0;1
758.11;0;1
759.59;0;1
763.49;0;1
770.9;0;1
773.82;0;1
785.32;0;1
790.16;0;1
803.68;0;1
809.19;0;1
812.68;0;1
820;0;1
832.71;0;1
835.38;0;1
838.88;0;1
846.21;0;1
847.72;0;1
851.05;0;1
853.05;0;1
856.1;0;1
857.18;0;1
