Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;267;203;32;33.9171065564078;306.61251511405646;4.151111111110822;75.51157287525484;8.34375;777.2654545712153;1800
OutputStation1;35.50;9.50;271;212;31;35.62572266490726;293.7774661087364;12.13333333333344;73.64287156919065;8.741935483870968;762.7260820560078;1800
OutputStation2;0.50;6.50;234;167;35;27.04920140072124;318.62844910450815;4.04444444444448;68.22657287525374;6.685714285714286;906.396125496966;1800
