#TimeStamp;DistanceTraveled
59.69;213.56
119.95;63.34
179.89;114.47
239.98;84.76
299.77;162.44
359.96;146.43
419.97;84
479.68;122.12
539.97;111.93
599.67;147.79
659.79;125.28
719.9;124.93
779.91;112.37
839.94;134.59
899.97;132.75
959.76;135.4
1019.64;122.69
1079.84;168.42
1139.59;164.35
1199.8;205.43
1259.98;157.3
1319.92;146.18
1379.79;209.41
1439.85;217.28
1499.98;220.42
1559.99;181.54
1619.94;199.13
1679.77;197.97
1739.97;191.38
1799.97;180.25
